trip_id,station_seq_id
1350.TA.91-1-D-j25-1.495.R,0
1351.TA.91-1-D-j25-1.496.R,0
1352.TA.91-1-D-j25-1.497.R,0
1353.TA.91-1-D-j25-1.497.R,0
1354.TA.91-1-D-j25-1.498.R,0
1355.TA.91-1-D-j25-1.499.R,0
1356.TA.91-1-D-j25-1.499.R,0
1357.TA.91-1-D-j25-1.500.R,0
1358.TA.91-1-D-j25-1.501.R,0
1359.TA.91-1-D-j25-1.502.R,0
1360.TA.91-1-D-j25-1.503.R,0
1361.TA.91-1-D-j25-1.504.R,0
1362.TA.91-1-D-j25-1.505.R,0
1363.TA.91-1-D-j25-1.506.R,0
1364.TA.91-1-D-j25-1.506.R,0
1365.TA.91-1-D-j25-1.506.R,0
1366.TA.91-1-D-j25-1.507.R,0
1367.TA.91-1-D-j25-1.508.R,0
1368.TA.91-1-D-j25-1.509.R,0
1369.TA.91-1-D-j25-1.509.R,0
1370.TA.91-1-D-j25-1.509.R,0
1371.TA.91-1-D-j25-1.509.R,0
1372.TA.91-1-D-j25-1.509.R,0
1373.TA.91-1-D-j25-1.509.R,0
1374.TA.91-1-D-j25-1.510.R,0
1375.TA.91-1-D-j25-1.510.R,0
1376.TA.91-1-D-j25-1.511.R,0
1377.TA.91-1-D-j25-1.512.R,0
1378.TA.91-1-D-j25-1.513.R,0
1379.TA.91-1-D-j25-1.514.R,0
1380.TA.91-1-D-j25-1.514.R,0
1381.TA.91-1-D-j25-1.515.R,0
1382.TA.91-1-D-j25-1.515.R,0
1383.TA.91-1-D-j25-1.515.R,0
1384.TA.91-1-D-j25-1.516.R,0
1385.TA.91-1-D-j25-1.517.R,0
1386.TA.91-1-D-j25-1.518.R,0
1387.TA.91-1-D-j25-1.518.R,0
1388.TA.91-1-D-j25-1.519.R,0
1389.TA.91-1-D-j25-1.520.R,0
1390.TA.91-1-D-j25-1.521.R,0
1391.TA.91-1-D-j25-1.521.R,0
1392.TA.91-1-D-j25-1.521.R,0
1393.TA.91-1-D-j25-1.522.R,0
1394.TA.91-1-D-j25-1.523.R,0
1395.TA.91-1-D-j25-1.523.R,0
1396.TA.91-1-D-j25-1.524.R,0
1397.TA.91-1-D-j25-1.525.R,0
1398.TA.91-1-D-j25-1.525.R,0
1399.TA.91-1-D-j25-1.526.R,0
14.TA.91-1-D-j25-1.7.H,0
1400.TA.91-1-D-j25-1.526.R,0
1401.TA.91-1-D-j25-1.526.R,0
1402.TA.91-1-D-j25-1.527.R,0
1403.TA.91-1-D-j25-1.527.R,0
1404.TA.91-1-D-j25-1.527.R,0
1405.TA.91-1-D-j25-1.527.R,0
1406.TA.91-1-D-j25-1.528.R,0
1407.TA.91-1-D-j25-1.529.R,0
1408.TA.91-1-D-j25-1.529.R,0
1409.TA.91-1-D-j25-1.529.R,0
1410.TA.91-1-D-j25-1.529.R,0
1411.TA.91-1-D-j25-1.529.R,0
1412.TA.91-1-D-j25-1.529.R,0
1413.TA.91-1-D-j25-1.529.R,0
1414.TA.91-1-D-j25-1.530.R,0
1415.TA.91-1-D-j25-1.530.R,0
1416.TA.91-1-D-j25-1.530.R,0
1417.TA.91-1-D-j25-1.531.R,0
1418.TA.91-1-D-j25-1.532.R,0
1419.TA.91-1-D-j25-1.532.R,0
1420.TA.91-1-D-j25-1.533.R,0
1421.TA.91-1-D-j25-1.533.R,0
1422.TA.91-1-D-j25-1.533.R,0
1423.TA.91-1-D-j25-1.534.R,0
1424.TA.91-1-D-j25-1.534.R,0
1425.TA.91-1-D-j25-1.534.R,0
1426.TA.91-1-D-j25-1.534.R,0
1427.TA.91-1-D-j25-1.535.R,0
1428.TA.91-1-D-j25-1.535.R,0
1429.TA.91-1-D-j25-1.535.R,0
1430.TA.91-1-D-j25-1.535.R,0
1431.TA.91-1-D-j25-1.535.R,0
1432.TA.91-1-D-j25-1.535.R,0
1433.TA.91-1-D-j25-1.535.R,0
1434.TA.91-1-D-j25-1.536.R,0
1435.TA.91-1-D-j25-1.537.R,0
1436.TA.91-1-D-j25-1.537.R,0
1437.TA.91-1-D-j25-1.537.R,0
1438.TA.91-1-D-j25-1.537.R,0
1439.TA.91-1-D-j25-1.538.R,0
1440.TA.91-1-D-j25-1.539.R,0
1441.TA.91-1-D-j25-1.540.R,0
1442.TA.91-1-D-j25-1.540.R,0
1443.TA.91-1-D-j25-1.540.R,0
1444.TA.91-1-D-j25-1.540.R,0
1445.TA.91-1-D-j25-1.540.R,0
1446.TA.91-1-D-j25-1.540.R,0
1447.TA.91-1-D-j25-1.540.R,0
1448.TA.91-1-D-j25-1.540.R,0
1449.TA.91-1-D-j25-1.540.R,0
1450.TA.91-1-D-j25-1.541.R,0
1451.TA.91-1-D-j25-1.542.R,0
1452.TA.91-1-D-j25-1.542.R,0
1453.TA.91-1-D-j25-1.543.R,0
1454.TA.91-1-D-j25-1.544.R,0
1455.TA.91-1-D-j25-1.545.R,0
1456.TA.91-1-D-j25-1.546.R,0
1457.TA.91-1-D-j25-1.547.R,0
1458.TA.91-1-D-j25-1.547.R,0
1459.TA.91-1-D-j25-1.547.R,0
1460.TA.91-1-D-j25-1.547.R,0
1461.TA.91-1-D-j25-1.547.R,0
1462.TA.91-1-D-j25-1.548.R,0
1463.TA.91-1-D-j25-1.548.R,0
1464.TA.91-1-D-j25-1.548.R,0
1465.TA.91-1-D-j25-1.548.R,0
1466.TA.91-1-D-j25-1.548.R,0
1467.TA.91-1-D-j25-1.548.R,0
1468.TA.91-1-D-j25-1.548.R,0
1469.TA.91-1-D-j25-1.549.R,0
1470.TA.91-1-D-j25-1.549.R,0
1471.TA.91-1-D-j25-1.550.R,0
1472.TA.91-1-D-j25-1.551.R,0
1473.TA.91-1-D-j25-1.551.R,0
1474.TA.91-1-D-j25-1.552.R,0
1475.TA.91-1-D-j25-1.552.R,0
1476.TA.91-1-D-j25-1.552.R,0
1477.TA.91-1-D-j25-1.553.R,0
1478.TA.91-1-D-j25-1.554.R,0
1479.TA.91-1-D-j25-1.554.R,0
1480.TA.91-1-D-j25-1.554.R,0
1481.TA.91-1-D-j25-1.554.R,0
1482.TA.91-1-D-j25-1.554.R,0
1483.TA.91-1-D-j25-1.554.R,0
1484.TA.91-1-D-j25-1.554.R,0
1485.TA.91-1-D-j25-1.554.R,0
1486.TA.91-1-D-j25-1.554.R,0
1487.TA.91-1-D-j25-1.554.R,0
1488.TA.91-1-D-j25-1.554.R,0
1489.TA.91-1-D-j25-1.555.R,0
1490.TA.91-1-D-j25-1.555.R,0
1491.TA.91-1-D-j25-1.555.R,0
1492.TA.91-1-D-j25-1.556.R,0
1493.TA.91-1-D-j25-1.556.R,0
1494.TA.91-1-D-j25-1.556.R,0
1495.TA.91-1-D-j25-1.557.R,0
1496.TA.91-1-D-j25-1.558.R,0
1497.TA.91-1-D-j25-1.559.R,0
1498.TA.91-1-D-j25-1.559.R,0
1499.TA.91-1-D-j25-1.560.R,0
15.TA.91-1-D-j25-1.7.H,0
1500.TA.91-1-D-j25-1.560.R,0
1501.TA.91-1-D-j25-1.561.R,0
1502.TA.91-1-D-j25-1.562.R,0
1503.TA.91-1-D-j25-1.562.R,0
1504.TA.91-1-D-j25-1.563.R,0
1505.TA.91-1-D-j25-1.564.R,0
1506.TA.91-1-D-j25-1.564.R,0
1507.TA.91-1-D-j25-1.565.R,0
1508.TA.91-1-D-j25-1.566.R,0
1509.TA.91-1-D-j25-1.566.R,0
1510.TA.91-1-D-j25-1.566.R,0
1511.TA.91-1-D-j25-1.566.R,0
1512.TA.91-1-D-j25-1.566.R,0
1513.TA.91-1-D-j25-1.567.R,0
1514.TA.91-1-D-j25-1.568.R,0
1515.TA.91-1-D-j25-1.569.R,0
1516.TA.91-1-D-j25-1.570.R,0
1517.TA.91-1-D-j25-1.571.R,0
1518.TA.91-1-D-j25-1.572.R,0
1519.TA.91-1-D-j25-1.573.R,0
1520.TA.91-1-D-j25-1.573.R,0
1521.TA.91-1-D-j25-1.573.R,0
1522.TA.91-1-D-j25-1.573.R,0
1523.TA.91-1-D-j25-1.573.R,0
1524.TA.91-1-D-j25-1.573.R,0
1525.TA.91-1-D-j25-1.573.R,0
1526.TA.91-1-D-j25-1.574.R,0
1527.TA.91-1-D-j25-1.574.R,0
1528.TA.91-1-D-j25-1.575.R,0
1529.TA.91-1-D-j25-1.576.R,0
1530.TA.91-1-D-j25-1.577.R,0
1531.TA.91-1-D-j25-1.578.R,0
1532.TA.91-1-D-j25-1.578.R,0
1533.TA.91-1-D-j25-1.578.R,0
1534.TA.91-1-D-j25-1.578.R,0
1535.TA.91-1-D-j25-1.579.R,0
1536.TA.91-1-D-j25-1.579.R,0
1537.TA.91-1-D-j25-1.580.R,0
1538.TA.91-1-D-j25-1.581.R,0
1539.TA.91-1-D-j25-1.582.R,0
1540.TA.91-1-D-j25-1.583.R,0
1541.TA.91-1-D-j25-1.583.R,0
1542.TA.91-1-D-j25-1.583.R,0
1543.TA.91-1-D-j25-1.584.R,0
1544.TA.91-1-D-j25-1.585.R,0
1545.TA.91-1-D-j25-1.586.R,0
1546.TA.91-1-D-j25-1.586.R,0
1547.TA.91-1-D-j25-1.587.R,0
1548.TA.91-1-D-j25-1.588.R,0
1549.TA.91-1-D-j25-1.588.R,0
1550.TA.91-1-D-j25-1.588.R,0
1551.TA.91-1-D-j25-1.588.R,0
1552.TA.91-1-D-j25-1.588.R,0
1553.TA.91-1-D-j25-1.588.R,0
1554.TA.91-1-D-j25-1.588.R,0
1555.TA.91-1-D-j25-1.588.R,0
1556.TA.91-1-D-j25-1.588.R,0
1557.TA.91-1-D-j25-1.588.R,0
1558.TA.91-1-D-j25-1.588.R,0
1559.TA.91-1-D-j25-1.589.R,0
1560.TA.91-1-D-j25-1.590.R,0
1561.TA.91-1-D-j25-1.590.R,0
1562.TA.91-1-D-j25-1.590.R,0
1563.TA.91-1-D-j25-1.590.R,0
1564.TA.91-1-D-j25-1.591.R,0
1565.TA.91-1-D-j25-1.592.R,0
1566.TA.91-1-D-j25-1.592.R,0
1567.TA.91-1-D-j25-1.592.R,0
1568.TA.91-1-D-j25-1.593.R,0
1569.TA.91-1-D-j25-1.593.R,0
1570.TA.91-1-D-j25-1.593.R,0
1571.TA.91-1-D-j25-1.594.R,0
1572.TA.91-1-D-j25-1.595.R,0
1573.TA.91-1-D-j25-1.596.R,0
1574.TA.91-1-D-j25-1.597.R,0
1575.TA.91-1-D-j25-1.598.R,0
1576.TA.91-1-D-j25-1.599.R,0
1577.TA.91-1-D-j25-1.600.R,0
1578.TA.91-1-D-j25-1.601.R,0
1579.TA.91-1-D-j25-1.602.R,0
1580.TA.91-1-D-j25-1.603.R,0
1581.TA.91-1-D-j25-1.603.R,0
1582.TA.91-1-D-j25-1.604.R,0
1583.TA.91-1-D-j25-1.605.R,0
1584.TA.91-1-D-j25-1.606.R,0
1585.TA.91-1-D-j25-1.606.R,0
1586.TA.91-1-D-j25-1.607.R,0
1587.TA.91-1-D-j25-1.608.R,0
1588.TA.91-1-D-j25-1.608.R,0
1589.TA.91-1-D-j25-1.608.R,0
1590.TA.91-1-D-j25-1.608.R,0
1591.TA.91-1-D-j25-1.609.R,0
1592.TA.91-1-D-j25-1.609.R,0
1593.TA.91-1-D-j25-1.610.R,0
1594.TA.91-1-D-j25-1.611.R,0
1595.TA.91-1-D-j25-1.611.R,0
1596.TA.91-1-D-j25-1.611.R,0
1597.TA.91-1-D-j25-1.611.R,0
1598.TA.91-1-D-j25-1.611.R,0
1599.TA.91-1-D-j25-1.611.R,0
16.TA.91-1-D-j25-1.7.H,0
1600.TA.91-1-D-j25-1.611.R,0
1601.TA.91-1-D-j25-1.612.R,0
1602.TA.91-1-D-j25-1.612.R,0
1603.TA.91-1-D-j25-1.613.R,0
1604.TA.91-1-D-j25-1.614.R,0
1605.TA.91-1-D-j25-1.614.R,0
1606.TA.91-1-D-j25-1.615.R,0
1607.TA.91-1-D-j25-1.616.R,0
1608.TA.91-1-D-j25-1.617.R,0
1609.TA.91-1-D-j25-1.618.R,0
1610.TA.91-1-D-j25-1.619.R,0
1611.TA.91-1-D-j25-1.620.R,0
1612.TA.91-1-D-j25-1.621.R,0
1613.TA.91-1-D-j25-1.622.R,0
1614.TA.91-1-D-j25-1.623.R,0
1615.TA.91-1-D-j25-1.624.R,0
1616.TA.91-1-D-j25-1.625.R,0
1617.TA.91-1-D-j25-1.626.R,0
1618.TA.91-1-D-j25-1.626.R,0
1619.TA.91-1-D-j25-1.627.R,0
1620.TA.91-1-D-j25-1.628.R,0
1621.TA.91-1-D-j25-1.629.R,0
1622.TA.91-1-D-j25-1.629.R,0
1623.TA.91-1-D-j25-1.629.R,0
1624.TA.91-1-D-j25-1.630.R,0
1625.TA.91-1-D-j25-1.631.R,0
1626.TA.91-1-D-j25-1.631.R,0
1627.TA.91-1-D-j25-1.632.R,0
1628.TA.91-1-D-j25-1.632.R,0
1629.TA.91-1-D-j25-1.632.R,0
1630.TA.91-1-D-j25-1.633.R,0
1631.TA.91-1-D-j25-1.634.R,0
1632.TA.91-1-D-j25-1.635.R,0
1633.TA.91-1-D-j25-1.636.R,0
1634.TA.91-1-D-j25-1.637.R,0
1635.TA.91-1-D-j25-1.637.R,0
17.TA.91-1-D-j25-1.8.H,0
18.TA.91-1-D-j25-1.8.H,0
19.TA.91-1-D-j25-1.8.H,0
197.TA.91-1-D-j25-1.91.H,0
198.TA.91-1-D-j25-1.92.H,0
199.TA.91-1-D-j25-1.92.H,0
20.TA.91-1-D-j25-1.8.H,0
200.TA.91-1-D-j25-1.92.H,0
201.TA.91-1-D-j25-1.93.H,0
202.TA.91-1-D-j25-1.93.H,0
203.TA.91-1-D-j25-1.93.H,0
204.TA.91-1-D-j25-1.93.H,0
205.TA.91-1-D-j25-1.93.H,0
206.TA.91-1-D-j25-1.93.H,0
207.TA.91-1-D-j25-1.93.H,0
208.TA.91-1-D-j25-1.93.H,0
209.TA.91-1-D-j25-1.93.H,0
21.TA.91-1-D-j25-1.8.H,0
210.TA.91-1-D-j25-1.94.H,0
211.TA.91-1-D-j25-1.94.H,0
212.TA.91-1-D-j25-1.94.H,0
213.TA.91-1-D-j25-1.94.H,0
214.TA.91-1-D-j25-1.95.H,0
22.TA.91-1-D-j25-1.8.H,0
221.TA.91-1-D-j25-1.102.H,0
222.TA.91-1-D-j25-1.103.H,0
223.TA.91-1-D-j25-1.104.H,0
224.TA.91-1-D-j25-1.104.H,0
225.TA.91-1-D-j25-1.104.H,0
226.TA.91-1-D-j25-1.105.H,0
227.TA.91-1-D-j25-1.105.H,0
228.TA.91-1-D-j25-1.106.H,0
229.TA.91-1-D-j25-1.106.H,0
23.TA.91-1-D-j25-1.8.H,0
230.TA.91-1-D-j25-1.107.H,0
231.TA.91-1-D-j25-1.107.H,0
232.TA.91-1-D-j25-1.107.H,0
233.TA.91-1-D-j25-1.108.H,0
234.TA.91-1-D-j25-1.108.H,0
235.TA.91-1-D-j25-1.109.H,0
236.TA.91-1-D-j25-1.110.H,0
237.TA.91-1-D-j25-1.110.H,0
238.TA.91-1-D-j25-1.110.H,0
24.TA.91-1-D-j25-1.8.H,0
242.TA.91-1-D-j25-1.113.H,0
243.TA.91-1-D-j25-1.114.H,0
244.TA.91-1-D-j25-1.114.H,0
245.TA.91-1-D-j25-1.115.H,0
246.TA.91-1-D-j25-1.115.H,0
247.TA.91-1-D-j25-1.115.H,0
248.TA.91-1-D-j25-1.115.H,0
249.TA.91-1-D-j25-1.115.H,0
25.TA.91-1-D-j25-1.8.H,0
250.TA.91-1-D-j25-1.115.H,0
251.TA.91-1-D-j25-1.116.H,0
252.TA.91-1-D-j25-1.116.H,0
253.TA.91-1-D-j25-1.117.H,0
254.TA.91-1-D-j25-1.118.H,0
255.TA.91-1-D-j25-1.119.H,0
256.TA.91-1-D-j25-1.120.H,0
257.TA.91-1-D-j25-1.121.H,0
258.TA.91-1-D-j25-1.122.H,0
26.TA.91-1-D-j25-1.8.H,0
261.TA.91-1-D-j25-1.125.H,0
262.TA.91-1-D-j25-1.126.H,0
263.TA.91-1-D-j25-1.127.H,0
264.TA.91-1-D-j25-1.127.H,0
265.TA.91-1-D-j25-1.128.H,0
266.TA.91-1-D-j25-1.129.H,0
267.TA.91-1-D-j25-1.129.H,0
268.TA.91-1-D-j25-1.129.H,0
269.TA.91-1-D-j25-1.129.H,0
27.TA.91-1-D-j25-1.8.H,0
270.TA.91-1-D-j25-1.130.H,0
271.TA.91-1-D-j25-1.131.H,0
272.TA.91-1-D-j25-1.132.H,0
273.TA.91-1-D-j25-1.133.H,0
274.TA.91-1-D-j25-1.133.H,0
275.TA.91-1-D-j25-1.134.H,0
276.TA.91-1-D-j25-1.134.H,0
277.TA.91-1-D-j25-1.134.H,0
278.TA.91-1-D-j25-1.134.H,0
279.TA.91-1-D-j25-1.134.H,0
28.TA.91-1-D-j25-1.8.H,0
280.TA.91-1-D-j25-1.134.H,0
281.TA.91-1-D-j25-1.134.H,0
282.TA.91-1-D-j25-1.134.H,0
283.TA.91-1-D-j25-1.134.H,0
284.TA.91-1-D-j25-1.134.H,0
285.TA.91-1-D-j25-1.134.H,0
286.TA.91-1-D-j25-1.134.H,0
287.TA.91-1-D-j25-1.134.H,0
288.TA.91-1-D-j25-1.134.H,0
289.TA.91-1-D-j25-1.134.H,0
29.TA.91-1-D-j25-1.8.H,0
290.TA.91-1-D-j25-1.134.H,0
291.TA.91-1-D-j25-1.134.H,0
292.TA.91-1-D-j25-1.135.H,0
293.TA.91-1-D-j25-1.135.H,0
294.TA.91-1-D-j25-1.135.H,0
295.TA.91-1-D-j25-1.135.H,0
296.TA.91-1-D-j25-1.136.H,0
297.TA.91-1-D-j25-1.137.H,0
298.TA.91-1-D-j25-1.137.H,0
299.TA.91-1-D-j25-1.137.H,0
30.TA.91-1-D-j25-1.8.H,0
300.TA.91-1-D-j25-1.137.H,0
301.TA.91-1-D-j25-1.137.H,0
302.TA.91-1-D-j25-1.138.H,0
303.TA.91-1-D-j25-1.138.H,0
304.TA.91-1-D-j25-1.139.H,0
305.TA.91-1-D-j25-1.139.H,0
306.TA.91-1-D-j25-1.140.H,0
31.TA.91-1-D-j25-1.8.H,0
312.TA.91-1-D-j25-1.144.H,0
313.TA.91-1-D-j25-1.145.H,0
32.TA.91-1-D-j25-1.8.H,0
33.TA.91-1-D-j25-1.8.H,0
34.TA.91-1-D-j25-1.8.H,0
35.TA.91-1-D-j25-1.8.H,0
36.TA.91-1-D-j25-1.8.H,0
37.TA.91-1-D-j25-1.8.H,0
377.TA.91-1-D-j25-1.155.H,0
378.TA.91-1-D-j25-1.156.H,0
379.TA.91-1-D-j25-1.156.H,0
38.TA.91-1-D-j25-1.8.H,0
380.TA.91-1-D-j25-1.157.H,0
381.TA.91-1-D-j25-1.158.H,0
382.TA.91-1-D-j25-1.159.H,0
383.TA.91-1-D-j25-1.160.H,0
384.TA.91-1-D-j25-1.161.H,0
385.TA.91-1-D-j25-1.161.H,0
386.TA.91-1-D-j25-1.161.H,0
387.TA.91-1-D-j25-1.161.H,0
388.TA.91-1-D-j25-1.162.H,0
389.TA.91-1-D-j25-1.162.H,0
39.TA.91-1-D-j25-1.8.H,0
390.TA.91-1-D-j25-1.163.H,0
391.TA.91-1-D-j25-1.164.H,0
392.TA.91-1-D-j25-1.165.H,0
393.TA.91-1-D-j25-1.165.H,0
394.TA.91-1-D-j25-1.165.H,0
395.TA.91-1-D-j25-1.166.H,0
396.TA.91-1-D-j25-1.167.H,0
397.TA.91-1-D-j25-1.168.H,0
398.TA.91-1-D-j25-1.169.H,0
399.TA.91-1-D-j25-1.169.H,0
40.TA.91-1-D-j25-1.8.H,0
400.TA.91-1-D-j25-1.170.H,0
401.TA.91-1-D-j25-1.171.H,0
402.TA.91-1-D-j25-1.172.H,0
403.TA.91-1-D-j25-1.173.H,0
41.TA.91-1-D-j25-1.8.H,0
42.TA.91-1-D-j25-1.8.H,0
43.TA.91-1-D-j25-1.8.H,0
44.TA.91-1-D-j25-1.8.H,0
45.TA.91-1-D-j25-1.9.H,0
46.TA.91-1-D-j25-1.9.H,0
47.TA.91-1-D-j25-1.9.H,0
48.TA.91-1-D-j25-1.9.H,0
49.TA.91-1-D-j25-1.9.H,0
50.TA.91-1-D-j25-1.10.H,0
500.TA.91-1-D-j25-1.197.H,0
501.TA.91-1-D-j25-1.198.H,0
51.TA.91-1-D-j25-1.11.H,0
52.TA.91-1-D-j25-1.12.H,0
53.TA.91-1-D-j25-1.12.H,0
54.TA.91-1-D-j25-1.12.H,0
55.TA.91-1-D-j25-1.12.H,0
556.TA.91-1-D-j25-1.211.H,0
557.TA.91-1-D-j25-1.211.H,0
558.TA.91-1-D-j25-1.212.H,0
559.TA.91-1-D-j25-1.212.H,0
