route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,original_trip_id,hints
92-33-G-j25-1,TA+9vg10,896.TA.92-33-G-j25-1.3.R,"St-Sulpice VD, Venoge nord",33156,1,,,NF
92-33-G-j25-1,TA+vug10,897.TA.92-33-G-j25-1.3.R,"St-Sulpice VD, Venoge nord",33104,1,,,NF
92-33-G-j25-1,TA+9vg10,898.TA.92-33-G-j25-1.3.R,"St-Sulpice VD, Venoge nord",33104,1,,,NF
92-33-G-j25-1,TA+vug10,899.TA.92-33-G-j25-1.3.R,"St-Sulpice VD, Venoge nord",33145,1,,,NF
92-33-G-j25-1,TA+xk000,9.TA.92-33-G-j25-1.1.H,"Prilly, Mont-Goulin",33086,0,,,NF
92-33-G-j25-1,TA+c6,90.TA.92-33-G-j25-1.1.H,"Prilly, Mont-Goulin",33074,0,,,NF
92-33-G-j25-1,TA+9vg10,900.TA.92-33-G-j25-1.3.R,"St-Sulpice VD, Venoge nord",33145,1,,,NF
92-33-G-j25-1,TA+xk000,91.TA.92-33-G-j25-1.1.H,"Prilly, Mont-Goulin",33150,0,,,NF
92-33-G-j25-1,TA+ow100,92.TA.92-33-G-j25-1.1.H,"Prilly, Mont-Goulin",33074,0,,,NF
92-33-G-j25-1,TA+3Z,93.TA.92-33-G-j25-1.1.H,"Prilly, Mont-Goulin",33079,0,,,NF
92-33-G-j25-1,TA+c6,94.TA.92-33-G-j25-1.1.H,"Prilly, Mont-Goulin",33072,0,,,NF
92-33-G-j25-1,TA+3Z,95.TA.92-33-G-j25-1.1.H,"Prilly, Mont-Goulin",33078,0,,,NF
92-33-G-j25-1,TA+c6,96.TA.92-33-G-j25-1.1.H,"Prilly, Mont-Goulin",33071,0,,,NF
92-33-G-j25-1,TA+c6,97.TA.92-33-G-j25-1.1.H,"Prilly, Mont-Goulin",33070,0,,,NF
92-33-G-j25-1,TA+c6,98.TA.92-33-G-j25-1.1.H,"Prilly, Mont-Goulin",33069,0,,,NF
92-33-G-j25-1,TA+ow100,99.TA.92-33-G-j25-1.1.H,"Prilly, Mont-Goulin",33015,0,,,NF
92-36-D-j25-1,TA+nw100,1.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36012,0,,,NF
92-36-D-j25-1,TA+c6,10.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36013,0,,,NF
92-36-D-j25-1,TA+c6,100.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36064,0,,,NF
92-36-D-j25-1,TA+xk000,101.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36128,0,,,NF
92-36-D-j25-1,TA+xk000,102.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36151,0,,,NF
92-36-D-j25-1,TA+nw100,103.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36101,0,,,NF
92-36-D-j25-1,TA+xk000,104.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36101,0,,,NF
92-36-D-j25-1,TA+nw100,105.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36009,0,,,NF
92-36-D-j25-1,TA+xk000,106.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36150,0,,,NF
92-36-D-j25-1,TA+xk000,107.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36139,0,,,NF
92-36-D-j25-1,TA+nw100,108.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36102,0,,,NF
92-36-D-j25-1,TA+xk000,109.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36102,0,,,NF
92-36-D-j25-1,TA+xk000,11.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36105,0,,,NF
92-36-D-j25-1,TA+c6,110.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36009,0,,,NF
92-36-D-j25-1,TA+xk000,111.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36157,0,,,NF
92-36-D-j25-1,TA+nw100,112.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36103,0,,,NF
92-36-D-j25-1,TA+xk000,113.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36140,0,,,NF
92-36-D-j25-1,TA+xk000,114.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36113,0,,,NF
92-36-D-j25-1,TA+xk000,115.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36114,0,,,NF
92-36-D-j25-1,TA+xk000,116.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36148,0,,,NF
92-36-D-j25-1,TA+xk000,117.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36100,0,,,NF
92-36-D-j25-1,TA+nw100,118.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36096,0,,,NF
92-36-D-j25-1,TA+xk000,119.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36096,0,,,NF
92-36-D-j25-1,TA+xk000,12.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36147,0,,,NF
92-36-D-j25-1,TA+xk000,120.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36115,0,,,NF
92-36-D-j25-1,TA+xk000,121.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36103,0,,,NF
92-36-D-j25-1,TA+xk000,122.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36149,0,,,NF
92-36-D-j25-1,TA+c6,123.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36070,0,,,NF
92-36-D-j25-1,TA+xk000,124.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36127,0,,,NF
92-36-D-j25-1,TA+c6,125.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36069,0,,,NF
92-36-D-j25-1,TA+xk000,126.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36133,0,,,NF
92-36-D-j25-1,TA+c6,127.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36068,0,,,NF
92-36-D-j25-1,TA+c6,128.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36058,0,,,NF
92-36-D-j25-1,TA+c6,129.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36067,0,,,NF
92-36-D-j25-1,TA+xk000,13.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36112,0,,,NF
92-36-D-j25-1,TA+c6,130.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36065,0,,,NF
92-36-D-j25-1,TA+c6,131.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36059,0,,,NF
92-36-D-j25-1,TA+xk000,132.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36123,0,,,NF
92-36-D-j25-1,TA+xk000,133.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36153,0,,,NF
92-36-D-j25-1,TA+c6,134.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36066,0,,,NF
92-36-D-j25-1,TA+xk000,135.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36132,0,,,NF
92-36-D-j25-1,TA+nw100,136.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36057,0,,,NF
92-36-D-j25-1,TA+c6,137.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36020,0,,,NF
92-36-D-j25-1,TA+nw100,138.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36020,0,,,NF
92-36-D-j25-1,TA+c6,139.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36019,0,,,NF
92-36-D-j25-1,TA+nw100,14.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36106,0,,,NF
92-36-D-j25-1,TA+nw100,140.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36019,0,,,NF
92-36-D-j25-1,TA+nw100,141.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36018,0,,,NF
92-36-D-j25-1,TA+c6,142.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36017,0,,,NF
92-36-D-j25-1,TA+nw100,143.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36017,0,,,NF
92-36-D-j25-1,TA+c6,144.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36028,0,,,NF
92-36-D-j25-1,TA+c6,145.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36018,0,,,NF
92-36-D-j25-1,TA+c6,146.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36024,0,,,NF
92-36-D-j25-1,TA+c6,147.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36016,0,,,NF
92-36-D-j25-1,TA+nw100,148.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36016,0,,,NF
92-36-D-j25-1,TA+nw100,149.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36015,0,,,NF
92-36-D-j25-1,TA+xk000,15.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36106,0,,,NF
92-36-D-j25-1,TA+nw100,150.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36014,0,,,NF
92-36-D-j25-1,TA+nw100,151.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36085,0,,,NF
92-36-D-j25-1,TA+nw100,152.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36089,0,,,NF
92-36-D-j25-1,TA+nw100,153.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36013,0,,,NF
92-36-D-j25-1,TA+nw100,154.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36092,0,,,NF
92-36-D-j25-1,TA+c6,155.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36030,0,,,NF
92-36-D-j25-1,TA+nw100,156.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36090,0,,,NF
92-36-D-j25-1,TA+c6,157.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36029,0,,,NF
92-36-D-j25-1,TA+nw100,158.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36036,0,,,NF
92-36-D-j25-1,TA+nw100,159.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36034,0,,,NF
92-36-D-j25-1,TA+xk000,16.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36142,0,,,NF
92-36-D-j25-1,TA+c6,160.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36031,0,,,NF
92-36-D-j25-1,TA+nw100,161.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36088,0,,,NF
92-36-D-j25-1,TA+nw100,162.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36086,0,,,NF
92-36-D-j25-1,TA+nw100,163.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36033,0,,,NF
92-36-D-j25-1,TA+nw100,164.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36087,0,,,NF
92-36-D-j25-1,TA+nw100,165.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36084,0,,,NF
92-36-D-j25-1,TA+nw100,166.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36035,0,,,NF
92-36-D-j25-1,TA+c6,167.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36025,0,,,NF
92-36-D-j25-1,TA+nw100,168.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36091,0,,,NF
92-36-D-j25-1,TA+c6,169.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36026,0,,,NF
92-36-D-j25-1,TA+nw100,17.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36105,0,,,NF
92-36-D-j25-1,TA+nw100,170.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36040,0,,,NF
92-36-D-j25-1,TA+nw100,171.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36048,0,,,NF
92-36-D-j25-1,TA+nw100,172.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36060,0,,,NF
92-36-D-j25-1,TA+nw100,173.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36042,0,,,NF
92-36-D-j25-1,TA+nw100,174.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36043,0,,,NF
92-36-D-j25-1,TA+nw100,175.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36046,0,,,NF
92-36-D-j25-1,TA+nw100,176.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36061,0,,,NF
92-36-D-j25-1,TA+nw100,177.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36045,0,,,NF
92-36-D-j25-1,TA+nw100,178.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36044,0,,,NF
92-36-D-j25-1,TA+nw100,179.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36047,0,,,NF
92-36-D-j25-1,TA+nw100,18.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36097,0,,,NF
92-36-D-j25-1,TA+nw100,180.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36052,0,,,NF
92-36-D-j25-1,TA+nw100,181.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36056,0,,,NF
92-36-D-j25-1,TA+nw100,182.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36054,0,,,NF
92-36-D-j25-1,TA+nw100,183.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36055,0,,,NF
92-36-D-j25-1,TA+nw100,184.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36037,0,,,NF
92-36-D-j25-1,TA+nw100,185.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36038,0,,,NF
92-36-D-j25-1,TA+nw100,186.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36053,0,,,NF
92-36-D-j25-1,TA+c6,187.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36057,0,,,NF
92-36-D-j25-1,TA+c6,188.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36023,0,,,NF
92-36-D-j25-1,TA+c6,189.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36022,0,,,NF
92-36-D-j25-1,TA+c6,19.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36081,0,,,NF
92-36-D-j25-1,TA+c6,190.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36021,0,,,NF
92-36-D-j25-1,TA+c6,191.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36027,0,,,NF
92-36-D-j25-1,TA+nw100,192.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36058,0,,,NF
92-36-D-j25-1,TA+c6,193.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36056,0,,,NF
92-36-D-j25-1,TA+nw100,194.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36039,0,,,NF
92-36-D-j25-1,TA+nw100,195.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36051,0,,,NF
92-36-D-j25-1,TA+nw100,196.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36050,0,,,NF
92-36-D-j25-1,TA+nw100,197.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36041,0,,,NF
92-36-D-j25-1,TA+nw100,198.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36059,0,,,NF
92-36-D-j25-1,TA+nw100,199.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36049,0,,,NF
92-36-D-j25-1,TA+xk000,2.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36107,0,,,NF
92-36-D-j25-1,TA+xk000,20.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36145,0,,,NF
92-36-D-j25-1,TA+nw100,200.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36028,0,,,NF
92-36-D-j25-1,TA+nw100,201.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36081,0,,,NF
92-36-D-j25-1,TA+nw100,202.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36025,0,,,NF
92-36-D-j25-1,TA+nw100,203.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36021,0,,,NF
92-36-D-j25-1,TA+nw100,204.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36082,0,,,NF
92-36-D-j25-1,TA+nw100,205.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36078,0,,,NF
92-36-D-j25-1,TA+nw100,206.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36029,0,,,NF
92-36-D-j25-1,TA+c6,207.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36036,0,,,NF
92-36-D-j25-1,TA+nw100,208.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36030,0,,,NF
92-36-D-j25-1,TA+nw100,209.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36079,0,,,NF
92-36-D-j25-1,TA+nw100,21.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36109,0,,,NF
92-36-D-j25-1,TA+nw100,210.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36077,0,,,NF
92-36-D-j25-1,TA+nw100,211.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36080,0,,,NF
92-36-D-j25-1,TA+nw100,212.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36083,0,,,NF
92-36-D-j25-1,TA+nw100,213.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36032,0,,,NF
92-36-D-j25-1,TA+c6,214.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36032,0,,,NF
92-36-D-j25-1,TA+c6,215.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36035,0,,,NF
92-36-D-j25-1,TA+c6,216.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36034,0,,,NF
92-36-D-j25-1,TA+c6,217.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36033,0,,,NF
92-36-D-j25-1,TA+nw100,218.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36031,0,,,NF
92-36-D-j25-1,TA+nw100,219.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36071,0,,,NF
92-36-D-j25-1,TA+c6,22.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36076,0,,,NF
92-36-D-j25-1,TA+c6,220.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36048,0,,,NF
92-36-D-j25-1,TA+nw100,221.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36064,0,,,NF
92-36-D-j25-1,TA+c6,222.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36042,0,,,NF
92-36-D-j25-1,TA+nw100,223.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36063,0,,,NF
92-36-D-j25-1,TA+c6,224.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36043,0,,,NF
92-36-D-j25-1,TA+c6,225.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36047,0,,,NF
92-36-D-j25-1,TA+c6,226.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36046,0,,,NF
92-36-D-j25-1,TA+nw100,227.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36062,0,,,NF
92-36-D-j25-1,TA+c6,228.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36045,0,,,NF
92-36-D-j25-1,TA+c6,229.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36051,0,,,NF
92-36-D-j25-1,TA+xk000,23.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36097,0,,,NF
92-36-D-j25-1,TA+nw100,230.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36026,0,,,NF
92-36-D-j25-1,TA+c6,231.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36037,0,,,NF
92-36-D-j25-1,TA+c6,232.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36055,0,,,NF
92-36-D-j25-1,TA+c6,233.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36054,0,,,NF
92-36-D-j25-1,TA+nw100,234.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36073,0,,,NF
92-36-D-j25-1,TA+nw100,235.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36074,0,,,NF
92-36-D-j25-1,TA+nw100,236.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36072,0,,,NF
92-36-D-j25-1,TA+c6,237.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36038,0,,,NF
92-36-D-j25-1,TA+nw100,238.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36075,0,,,NF
92-36-D-j25-1,TA+c6,239.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36052,0,,,NF
92-36-D-j25-1,TA+nw100,24.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36098,0,,,NF
92-36-D-j25-1,TA+nw100,240.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36076,0,,,NF
92-36-D-j25-1,TA+c6,241.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36053,0,,,NF
92-36-D-j25-1,TA+nw100,242.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36023,0,,,NF
92-36-D-j25-1,TA+nw100,243.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36022,0,,,NF
92-36-D-j25-1,TA+nw100,244.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36024,0,,,NF
92-36-D-j25-1,TA+nw100,245.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36027,0,,,NF
92-36-D-j25-1,TA+nw100,246.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36065,0,,,NF
92-36-D-j25-1,TA+c6,247.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36041,0,,,NF
92-36-D-j25-1,TA+c6,248.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36044,0,,,NF
92-36-D-j25-1,TA+c6,249.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36039,0,,,NF
92-36-D-j25-1,TA+xk000,25.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36098,0,,,NF
92-36-D-j25-1,TA+nw100,250.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36070,0,,,NF
92-36-D-j25-1,TA+c6,251.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36050,0,,,NF
92-36-D-j25-1,TA+nw100,252.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36069,0,,,NF
92-36-D-j25-1,TA+c6,253.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36040,0,,,NF
92-36-D-j25-1,TA+nw100,254.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36068,0,,,NF
92-36-D-j25-1,TA+nw100,255.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36066,0,,,NF
92-36-D-j25-1,TA+c6,256.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36049,0,,,NF
92-36-D-j25-1,TA+nw100,257.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36067,0,,,NF
92-36-D-j25-1,TA+xk000,258.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36047,1,,,NF
92-36-D-j25-1,TA+xk000,259.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36050,1,,,NF
92-36-D-j25-1,TA+xk000,26.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36138,0,,,NF
92-36-D-j25-1,TA+xk000,260.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36049,1,,,NF
92-36-D-j25-1,TA+xk000,261.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36015,1,,,NF
92-36-D-j25-1,TA+xk000,262.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36016,1,,,NF
92-36-D-j25-1,TA+xk000,263.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36046,1,,,NF
92-36-D-j25-1,TA+xk000,264.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36048,1,,,NF
92-36-D-j25-1,TA+xk000,265.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36034,1,,,NF
92-36-D-j25-1,TA+nw100,266.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36116,1,,,NF
92-36-D-j25-1,TA+nw100,267.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36117,1,,,NF
92-36-D-j25-1,TA+xk000,268.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36062,1,,,NF
92-36-D-j25-1,TA+c6,269.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36082,1,,,NF
92-36-D-j25-1,TA+nw100,27.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36099,0,,,NF
92-36-D-j25-1,TA+xk000,270.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36079,1,,,NF
92-36-D-j25-1,TA+xk000,271.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36078,1,,,NF
92-36-D-j25-1,TA+xk000,272.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36008,1,,,NF
92-36-D-j25-1,TA+xk000,273.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36077,1,,,NF
92-36-D-j25-1,TA+xk000,274.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36032,1,,,NF
92-36-D-j25-1,TA+xk000,275.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36033,1,,,NF
92-36-D-j25-1,TA+xk000,276.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36005,1,,,NF
92-36-D-j25-1,TA+xk000,277.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36028,1,,,NF
92-36-D-j25-1,TA+xk000,278.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36029,1,,,NF
92-36-D-j25-1,TA+nw100,279.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36120,1,,,NF
92-36-D-j25-1,TA+xk000,28.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36099,0,,,NF
92-36-D-j25-1,TA+xk000,280.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36052,1,,,NF
92-36-D-j25-1,TA+xk000,281.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36051,1,,,NF
92-36-D-j25-1,TA+xk000,282.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36037,1,,,NF
92-36-D-j25-1,TA+xk000,283.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36044,1,,,NF
92-36-D-j25-1,TA+xk000,284.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36013,1,,,NF
92-36-D-j25-1,TA+xk000,285.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36043,1,,,NF
92-36-D-j25-1,TA+xk000,286.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36045,1,,,NF
92-36-D-j25-1,TA+xk000,287.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36038,1,,,NF
92-36-D-j25-1,TA+xk000,288.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36041,1,,,NF
92-36-D-j25-1,TA+xk000,289.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36040,1,,,NF
92-36-D-j25-1,TA+nw100,29.TA.92-36-D-j25-1.1.H,"Crissier, Closalet",36100,0,,,NF
92-36-D-j25-1,TA+xk000,290.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36014,1,,,NF
92-36-D-j25-1,TA+xk000,291.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36042,1,,,NF
92-36-D-j25-1,TA+xk000,292.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36036,1,,,NF
92-36-D-j25-1,TA+xk000,293.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36035,1,,,NF
92-36-D-j25-1,TA+xk000,294.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36004,1,,,NF
92-36-D-j25-1,TA+xk000,295.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36075,1,,,NF
92-36-D-j25-1,TA+xk000,296.TA.92-36-D-j25-1.2.R,"Renens VD, gare nord",36066,1,,,NF
