start_station,next_station,route_id,route_desc,route_short_name,departure_arrival_time
Parent8592181,Parent8592173,92-9-P-j25-1,B,9,"[('08:37:00', '08:38:00'), ('22:21:00', '22:22:00'), ('22:36:00', '22:37:00'), ('22:51:00', '22:52:00'), ('23:06:00', '23:07:00'), ('23:21:00', '23:22:00'), ('23:36:00', '23:37:00'), ('23:50:00', '23:51:00'), ('24:05:00', '24:06:00')]"
Parent8592182,Parent8588445,92-25-E-j25-1,B,25,"[('05:31:00', '05:33:00'), ('06:24:00', '06:26:00'), ('06:36:00', '06:39:00'), ('06:37:00', '06:40:00'), ('06:39:00', '06:41:00'), ('06:40:00', '06:42:00'), ('06:55:00', '06:57:00'), ('07:35:00', '07:38:00'), ('07:41:00', '07:44:00'), ('07:49:00', '07:52:00'), ('07:56:00', '07:59:00'), ('08:05:00', '08:08:00'), ('08:12:00', '08:15:00'), ('08:13:00', '08:16:00'), ('08:20:00', '08:23:00'), ('08:21:00', '08:24:00'), ('08:27:00', '08:30:00'), ('08:35:00', '08:38:00'), ('08:42:00', '08:45:00'), ('08:43:00', '08:46:00'), ('08:50:00', '08:53:00'), ('08:57:00', '09:00:00'), ('09:04:00', '09:07:00'), ('09:11:00', '09:14:00'), ('09:12:00', '09:15:00'), ('09:19:00', '09:22:00'), ('09:20:00', '09:23:00'), ('09:54:00', '09:56:00'), ('15:25:00', '15:28:00'), ('15:26:00', '15:29:00'), ('15:40:00', '15:43:00'), ('15:41:00', '15:44:00'), ('15:50:00', '15:53:00'), ('15:51:00', '15:54:00'), ('16:07:00', '16:10:00'), ('16:16:00', '16:19:00'), ('16:26:00', '16:29:00'), ('16:33:00', '16:36:00'), ('16:34:00', '16:37:00'), ('16:41:00', '16:44:00'), ('16:42:00', '16:45:00'), ('16:48:00', '16:51:00'), ('16:49:00', '16:52:00'), ('16:51:00', '16:54:00'), ('16:56:00', '16:59:00'), ('16:59:00', '17:02:00'), ('17:00:00', '17:03:00'), ('17:03:00', '17:06:00'), ('17:08:00', '17:11:00'), ('17:10:00', '17:13:00'), ('17:16:00', '17:19:00'), ('17:17:00', '17:20:00'), ('17:18:00', '17:21:00'), ('17:25:00', '17:28:00'), ('17:33:00', '17:36:00'), ('17:34:00', '17:37:00'), ('17:41:00', '17:44:00'), ('17:42:00', '17:45:00'), ('17:44:00', '17:47:00'), ('17:49:00', '17:52:00'), ('17:50:00', '17:53:00'), ('17:51:00', '17:54:00'), ('17:56:00', '17:59:00'), ('17:59:00', '18:02:00'), ('18:04:00', '18:07:00'), ('18:07:00', '18:10:00'), ('18:10:00', '18:13:00'), ('18:11:00', '18:14:00'), ('18:16:00', '18:19:00'), ('18:18:00', '18:21:00'), ('18:19:00', '18:22:00'), ('18:24:00', '18:27:00'), ('18:26:00', '18:29:00'), ('18:33:00', '18:36:00'), ('18:40:00', '18:43:00'), ('18:41:00', '18:44:00'), ('18:43:00', '18:46:00'), ('18:47:00', '18:50:00'), ('18:48:00', '18:51:00'), ('18:49:00', '18:52:00'), ('18:51:00', '18:54:00'), ('18:55:00', '18:58:00'), ('18:56:00', '18:59:00'), ('18:57:00', '19:00:00'), ('19:00:00', '19:03:00'), ('19:04:00', '19:07:00'), ('19:06:00', '19:09:00'), ('19:08:00', '19:11:00'), ('19:14:00', '19:17:00'), ('19:15:00', '19:18:00'), ('19:21:00', '19:24:00'), ('19:31:00', '19:34:00'), ('22:47:00', '22:49:00'), ('23:02:00', '23:04:00'), ('23:17:00', '23:19:00'), ('23:32:00', '23:34:00'), ('23:47:00', '23:49:00'), ('24:30:00', '24:32:00')]"
Parent8592182,Parent8588445,92-8-L-j25-1,B,8,"[('05:10:00', '05:12:00'), ('05:11:00', '05:13:00'), ('05:24:00', '05:26:00'), ('05:26:00', '05:28:00'), ('05:36:00', '05:38:00'), ('06:36:00', '06:39:00'), ('06:37:00', '06:40:00'), ('06:39:00', '06:41:00'), ('06:41:00', '06:43:00'), ('06:43:00', '06:45:00'), ('06:45:00', '06:47:00'), ('06:51:00', '06:54:00'), ('06:53:00', '06:55:00'), ('06:58:00', '07:00:00'), ('06:59:00', '07:01:00'), ('08:06:00', '08:08:00'), ('08:21:00', '08:23:00'), ('08:36:00', '08:38:00'), ('08:47:00', '08:49:00'), ('08:54:00', '08:56:00'), ('09:09:00', '09:11:00'), ('09:24:00', '09:26:00'), ('09:39:00', '09:41:00'), ('09:54:00', '09:56:00'), ('09:59:00', '10:01:00'), ('10:09:00', '10:11:00'), ('10:22:00', '10:24:00'), ('10:35:00', '10:37:00'), ('10:59:00', '11:01:00'), ('11:35:00', '11:37:00'), ('15:23:00', '15:26:00'), ('15:29:00', '15:32:00'), ('16:09:00', '16:12:00')]"
Parent8592182,Parent8592172,92-25-E-j25-1,B,25,"[('05:24:00', '05:26:00'), ('05:25:00', '05:27:00'), ('05:44:00', '05:46:00'), ('05:45:00', '05:47:00'), ('06:03:00', '06:05:00'), ('06:04:00', '06:06:00'), ('06:23:00', '06:25:00'), ('06:24:00', '06:26:00'), ('06:44:00', '06:46:00'), ('06:56:00', '06:58:00'), ('06:59:00', '07:01:00'), ('07:10:00', '07:12:00'), ('07:11:00', '07:13:00'), ('07:25:00', '07:27:00'), ('07:26:00', '07:28:00'), ('07:40:00', '07:42:00'), ('07:41:00', '07:43:00'), ('07:55:00', '07:57:00'), ('23:39:00', '23:41:00'), ('23:54:00', '23:56:00'), ('24:09:00', '24:11:00'), ('24:24:00', '24:26:00'), ('24:39:00', '24:41:00')]"
Parent8592182,Parent8592172,92-8-L-j25-1,B,8,"[('07:01:00', '07:02:00'), ('07:05:00', '07:06:00'), ('07:14:00', '07:15:00'), ('07:16:00', '07:17:00'), ('07:22:00', '07:23:00'), ('07:24:00', '07:25:00'), ('07:31:00', '07:32:00'), ('07:32:00', '07:33:00'), ('07:39:00', '07:40:00'), ('07:47:00', '07:48:00'), ('07:54:00', '07:55:00'), ('07:56:00', '07:57:00'), ('08:02:00', '08:03:00'), ('08:04:00', '08:05:00'), ('08:09:00', '08:10:00'), ('08:13:00', '08:14:00'), ('08:17:00', '08:18:00'), ('08:21:00', '08:22:00'), ('08:24:00', '08:25:00'), ('08:30:00', '08:31:00'), ('08:32:00', '08:33:00'), ('08:38:00', '08:39:00'), ('08:39:00', '08:40:00'), ('08:47:00', '08:48:00'), ('08:54:00', '08:55:00'), ('08:55:00', '08:56:00'), ('15:23:00', '15:24:00'), ('15:31:00', '15:32:00'), ('15:32:00', '15:33:00'), ('15:39:00', '15:40:00'), ('15:40:00', '15:41:00'), ('15:46:00', '15:47:00'), ('15:49:00', '15:50:00'), ('15:54:00', '15:55:00'), ('15:57:00', '15:58:00'), ('16:01:00', '16:02:00'), ('16:07:00', '16:08:00'), ('16:09:00', '16:10:00'), ('16:15:00', '16:16:00'), ('16:16:00', '16:17:00'), ('16:24:00', '16:25:00'), ('16:31:00', '16:32:00'), ('16:32:00', '16:33:00'), ('16:39:00', '16:40:00'), ('16:41:00', '16:42:00'), ('16:46:00', '16:47:00'), ('16:49:00', '16:50:00'), ('16:53:00', '16:54:00'), ('16:58:00', '16:59:00'), ('17:00:00', '17:01:00'), ('17:06:00', '17:07:00'), ('17:08:00', '17:09:00'), ('17:15:00', '17:16:00'), ('17:23:00', '17:24:00'), ('17:31:00', '17:32:00'), ('17:32:00', '17:33:00'), ('17:39:00', '17:40:00'), ('17:41:00', '17:42:00'), ('17:46:00', '17:47:00'), ('17:50:00', '17:51:00'), ('17:54:00', '17:55:00'), ('17:59:00', '18:00:00'), ('18:01:00', '18:02:00'), ('18:07:00', '18:08:00'), ('18:09:00', '18:10:00'), ('18:15:00', '18:16:00'), ('18:16:00', '18:17:00'), ('18:24:00', '18:25:00'), ('18:31:00', '18:32:00'), ('18:33:00', '18:34:00'), ('18:37:00', '18:38:00'), ('19:06:00', '19:07:00'), ('19:30:00', '19:31:00'), ('20:23:00', '20:24:00'), ('20:34:00', '20:35:00'), ('20:44:00', '20:45:00'), ('20:48:00', '20:49:00'), ('20:58:00', '20:59:00'), ('21:40:00', '21:41:00'), ('21:41:00', '21:42:00'), ('24:32:00', '24:33:00'), ('24:33:00', '24:34:00')]"
Parent8592183,Parent8592191,92-48-E-j25-1,B,48,"[('06:03:00', '06:04:00'), ('06:18:00', '06:19:00'), ('06:33:00', '06:34:00'), ('06:34:00', '06:35:00'), ('06:48:00', '06:49:00'), ('07:03:00', '07:04:00'), ('07:18:00', '07:19:00'), ('07:33:00', '07:34:00'), ('07:48:00', '07:49:00'), ('08:03:00', '08:04:00'), ('08:48:00', '08:49:00'), ('09:48:00', '09:49:00'), ('11:03:00', '11:04:00'), ('16:04:00', '16:05:00'), ('16:19:00', '16:20:00'), ('16:34:00', '16:35:00'), ('16:49:00', '16:50:00'), ('17:04:00', '17:05:00'), ('17:19:00', '17:20:00'), ('21:03:00', '21:04:00'), ('21:18:00', '21:19:00'), ('21:33:00', '21:34:00'), ('22:03:00', '22:04:00'), ('23:03:00', '23:04:00'), ('23:33:00', '23:34:00'), ('23:48:00', '23:49:00'), ('24:03:00', '24:04:00'), ('24:18:00', '24:19:00'), ('24:33:00', '24:34:00')]"
Parent8592185,Parent8588434,92-48-E-j25-1,B,48,"[('06:05:00', '06:06:00'), ('06:20:00', '06:21:00'), ('06:35:00', '06:36:00'), ('06:36:00', '06:37:00'), ('06:50:00', '06:51:00'), ('07:05:00', '07:06:00'), ('07:20:00', '07:21:00'), ('07:35:00', '07:36:00'), ('07:50:00', '07:51:00'), ('08:05:00', '08:06:00'), ('08:50:00', '08:51:00'), ('09:50:00', '09:51:00'), ('11:05:00', '11:06:00'), ('16:06:00', '16:07:00'), ('16:21:00', '16:22:00'), ('16:36:00', '16:37:00'), ('16:51:00', '16:52:00'), ('17:06:00', '17:07:00'), ('17:21:00', '17:22:00'), ('21:05:00', '21:06:00'), ('21:20:00', '21:21:00'), ('21:35:00', '21:36:00'), ('22:05:00', '22:06:00'), ('23:05:00', '23:06:00'), ('23:35:00', '23:36:00'), ('23:50:00', '23:51:00'), ('24:05:00', '24:06:00'), ('24:20:00', '24:21:00'), ('24:35:00', '24:36:00')]"
Parent8592186,Parent8592077,92-25-E-j25-1,B,25,"[('05:27:00', '05:28:00'), ('05:28:00', '05:29:00'), ('05:47:00', '05:48:00'), ('05:48:00', '05:49:00'), ('06:06:00', '06:07:00'), ('06:07:00', '06:08:00'), ('06:26:00', '06:27:00'), ('06:27:00', '06:28:00'), ('06:47:00', '06:48:00'), ('06:59:00', '07:00:00'), ('07:02:00', '07:03:00'), ('07:13:00', '07:14:00'), ('07:14:00', '07:15:00'), ('07:28:00', '07:29:00'), ('07:29:00', '07:30:00'), ('07:43:00', '07:44:00'), ('07:44:00', '07:45:00'), ('07:58:00', '07:59:00'), ('23:42:00', '23:43:00'), ('23:57:00', '23:58:00'), ('24:12:00', '24:13:00'), ('24:27:00', '24:28:00'), ('24:42:00', '24:43:00')]"
Parent8592186,Parent8592077,92-8-L-j25-1,B,8,"[('07:03:00', '07:05:00'), ('07:07:00', '07:09:00'), ('07:17:00', '07:19:00'), ('07:19:00', '07:21:00'), ('07:25:00', '07:27:00'), ('07:27:00', '07:29:00'), ('07:34:00', '07:36:00'), ('07:35:00', '07:37:00'), ('07:42:00', '07:44:00'), ('07:50:00', '07:52:00'), ('07:57:00', '07:59:00'), ('07:59:00', '08:01:00'), ('08:05:00', '08:07:00'), ('08:07:00', '08:09:00'), ('08:12:00', '08:14:00'), ('08:16:00', '08:18:00'), ('08:20:00', '08:22:00'), ('08:24:00', '08:26:00'), ('08:27:00', '08:29:00'), ('08:33:00', '08:35:00'), ('08:35:00', '08:37:00'), ('08:41:00', '08:43:00'), ('08:42:00', '08:44:00'), ('08:50:00', '08:52:00'), ('08:57:00', '08:59:00'), ('08:58:00', '09:00:00'), ('15:25:00', '15:27:00'), ('15:33:00', '15:35:00'), ('15:34:00', '15:36:00'), ('15:41:00', '15:43:00'), ('15:42:00', '15:44:00'), ('15:48:00', '15:50:00'), ('15:51:00', '15:53:00'), ('15:56:00', '15:58:00'), ('15:59:00', '16:01:00'), ('16:03:00', '16:05:00'), ('16:09:00', '16:11:00'), ('16:11:00', '16:13:00'), ('16:17:00', '16:19:00'), ('16:18:00', '16:20:00'), ('16:26:00', '16:28:00'), ('16:33:00', '16:35:00'), ('16:34:00', '16:36:00'), ('16:41:00', '16:43:00'), ('16:43:00', '16:45:00'), ('16:48:00', '16:50:00'), ('16:51:00', '16:53:00'), ('16:55:00', '16:57:00'), ('17:00:00', '17:02:00'), ('17:02:00', '17:04:00'), ('17:08:00', '17:10:00'), ('17:10:00', '17:12:00'), ('17:17:00', '17:19:00'), ('17:25:00', '17:27:00'), ('17:33:00', '17:35:00'), ('17:34:00', '17:36:00'), ('17:41:00', '17:43:00'), ('17:43:00', '17:45:00'), ('17:48:00', '17:50:00'), ('17:52:00', '17:54:00'), ('17:56:00', '17:58:00'), ('18:01:00', '18:03:00'), ('18:03:00', '18:05:00'), ('18:09:00', '18:11:00'), ('18:11:00', '18:13:00'), ('18:17:00', '18:19:00'), ('18:18:00', '18:20:00'), ('18:26:00', '18:28:00'), ('18:33:00', '18:35:00'), ('18:35:00', '18:37:00'), ('18:39:00', '18:41:00'), ('19:08:00', '19:10:00'), ('19:32:00', '19:33:00'), ('20:25:00', '20:26:00'), ('20:36:00', '20:37:00'), ('20:46:00', '20:47:00'), ('20:50:00', '20:51:00'), ('21:00:00', '21:01:00'), ('21:42:00', '21:43:00'), ('21:43:00', '21:44:00'), ('24:34:00', '24:35:00'), ('24:35:00', '24:36:00')]"
Parent8592186,Parent8592193,92-25-E-j25-1,B,25,"[('05:28:00', '05:29:00'), ('06:21:00', '06:22:00'), ('06:33:00', '06:34:00'), ('06:34:00', '06:35:00'), ('06:36:00', '06:37:00'), ('06:37:00', '06:38:00'), ('06:52:00', '06:53:00'), ('07:32:00', '07:32:00'), ('07:38:00', '07:38:00'), ('07:46:00', '07:46:00'), ('07:53:00', '07:53:00'), ('08:02:00', '08:02:00'), ('08:09:00', '08:09:00'), ('08:10:00', '08:10:00'), ('08:17:00', '08:17:00'), ('08:18:00', '08:18:00'), ('08:24:00', '08:24:00'), ('08:32:00', '08:32:00'), ('08:39:00', '08:39:00'), ('08:40:00', '08:40:00'), ('08:47:00', '08:47:00'), ('08:54:00', '08:54:00'), ('09:01:00', '09:01:00'), ('09:08:00', '09:08:00'), ('09:09:00', '09:09:00'), ('09:16:00', '09:16:00'), ('09:17:00', '09:17:00'), ('09:51:00', '09:52:00'), ('15:22:00', '15:22:00'), ('15:23:00', '15:23:00'), ('15:37:00', '15:37:00'), ('15:38:00', '15:38:00'), ('15:47:00', '15:47:00'), ('15:48:00', '15:48:00'), ('16:04:00', '16:04:00'), ('16:13:00', '16:13:00'), ('16:22:00', '16:22:00'), ('16:23:00', '16:23:00'), ('16:30:00', '16:30:00'), ('16:38:00', '16:38:00'), ('16:44:00', '16:44:00'), ('16:45:00', '16:45:00'), ('16:48:00', '16:48:00'), ('16:52:00', '16:52:00'), ('16:56:00', '16:56:00'), ('16:57:00', '16:57:00'), ('16:59:00', '16:59:00'), ('17:05:00', '17:05:00'), ('17:06:00', '17:06:00'), ('17:13:00', '17:13:00'), ('17:14:00', '17:14:00'), ('17:21:00', '17:21:00'), ('17:22:00', '17:22:00'), ('17:30:00', '17:30:00'), ('17:31:00', '17:31:00'), ('17:37:00', '17:37:00'), ('17:38:00', '17:38:00'), ('17:39:00', '17:39:00'), ('17:41:00', '17:41:00'), ('17:45:00', '17:45:00'), ('17:47:00', '17:47:00'), ('17:48:00', '17:48:00'), ('17:52:00', '17:52:00'), ('17:56:00', '17:56:00'), ('18:00:00', '18:00:00'), ('18:04:00', '18:04:00'), ('18:06:00', '18:06:00'), ('18:07:00', '18:07:00'), ('18:13:00', '18:13:00'), ('18:14:00', '18:14:00'), ('18:15:00', '18:15:00'), ('18:21:00', '18:21:00'), ('18:22:00', '18:22:00'), ('18:29:00', '18:29:00'), ('18:30:00', '18:30:00'), ('18:36:00', '18:36:00'), ('18:38:00', '18:38:00'), ('18:40:00', '18:40:00'), ('18:43:00', '18:43:00'), ('18:44:00', '18:44:00'), ('18:46:00', '18:46:00'), ('18:48:00', '18:48:00'), ('18:51:00', '18:51:00'), ('18:52:00', '18:52:00'), ('18:54:00', '18:54:00'), ('18:57:00', '18:57:00'), ('19:00:00', '19:00:00'), ('19:02:00', '19:02:00'), ('19:03:00', '19:03:00'), ('19:05:00', '19:05:00'), ('19:10:00', '19:10:00'), ('19:12:00', '19:12:00'), ('19:18:00', '19:18:00'), ('19:28:00', '19:28:00'), ('22:44:00', '22:45:00'), ('22:59:00', '23:00:00'), ('23:14:00', '23:15:00'), ('23:29:00', '23:30:00'), ('23:44:00', '23:45:00'), ('24:27:00', '24:28:00')]"
Parent8592186,Parent8592193,92-8-L-j25-1,B,8,"[('05:07:00', '05:08:00'), ('05:08:00', '05:09:00'), ('05:21:00', '05:22:00'), ('05:23:00', '05:24:00'), ('05:33:00', '05:34:00'), ('06:33:00', '06:34:00'), ('06:34:00', '06:35:00'), ('06:36:00', '06:37:00'), ('06:38:00', '06:39:00'), ('06:40:00', '06:41:00'), ('06:42:00', '06:43:00'), ('06:48:00', '06:49:00'), ('06:50:00', '06:51:00'), ('06:55:00', '06:56:00'), ('06:56:00', '06:57:00'), ('08:03:00', '08:04:00'), ('08:18:00', '08:19:00'), ('08:33:00', '08:34:00'), ('08:44:00', '08:45:00'), ('08:51:00', '08:52:00'), ('09:06:00', '09:07:00'), ('09:21:00', '09:22:00'), ('09:36:00', '09:37:00'), ('09:51:00', '09:52:00'), ('09:56:00', '09:57:00'), ('10:06:00', '10:07:00'), ('10:19:00', '10:20:00'), ('10:32:00', '10:33:00'), ('10:56:00', '10:57:00'), ('11:32:00', '11:33:00'), ('15:20:00', '15:21:00'), ('15:26:00', '15:27:00'), ('16:06:00', '16:07:00')]"
Parent8592187,Parent8592107,92-4-T-j25-1,B,4,"[('06:13:00', '06:15:00'), ('06:27:00', '06:29:00'), ('06:28:00', '06:30:00'), ('06:37:00', '06:39:00'), ('06:39:00', '06:41:00'), ('06:47:00', '06:49:00'), ('06:49:00', '06:51:00'), ('06:58:00', '07:00:00'), ('07:07:00', '07:09:00'), ('07:17:00', '07:19:00'), ('07:27:00', '07:29:00'), ('07:32:00', '07:34:00'), ('07:37:00', '07:39:00'), ('07:43:00', '07:45:00'), ('07:46:00', '07:48:00'), ('07:47:00', '07:49:00'), ('07:53:00', '07:55:00'), ('07:57:00', '07:59:00'), ('07:59:00', '08:01:00'), ('08:03:00', '08:05:00'), ('08:07:00', '08:09:00'), ('08:12:00', '08:14:00'), ('08:13:00', '08:15:00'), ('08:17:00', '08:19:00'), ('08:23:00', '08:25:00'), ('08:24:00', '08:26:00'), ('08:27:00', '08:29:00'), ('08:33:00', '08:35:00'), ('08:37:00', '08:39:00'), ('08:43:00', '08:45:00'), ('08:47:00', '08:49:00'), ('08:50:00', '08:52:00'), ('08:53:00', '08:55:00'), ('08:57:00', '08:59:00'), ('09:03:00', '09:05:00'), ('09:07:00', '09:09:00'), ('09:13:00', '09:15:00'), ('09:16:00', '09:18:00'), ('09:17:00', '09:19:00'), ('09:23:00', '09:25:00'), ('09:29:00', '09:31:00'), ('09:32:00', '09:34:00'), ('09:33:00', '09:35:00'), ('09:37:00', '09:39:00'), ('09:42:00', '09:44:00'), ('09:43:00', '09:45:00'), ('09:47:00', '09:49:00'), ('09:53:00', '09:55:00'), ('09:55:00', '09:57:00'), ('09:57:00', '09:59:00'), ('10:03:00', '10:05:00'), ('10:07:00', '10:09:00'), ('10:08:00', '10:10:00'), ('10:10:00', '10:12:00'), ('10:13:00', '10:15:00'), ('10:17:00', '10:19:00'), ('10:23:00', '10:25:00'), ('10:27:00', '10:29:00'), ('10:33:00', '10:35:00'), ('10:34:00', '10:36:00'), ('10:37:00', '10:39:00'), ('10:43:00', '10:45:00'), ('10:47:00', '10:49:00'), ('10:53:00', '10:55:00'), ('10:57:00', '10:59:00'), ('11:00:00', '11:02:00'), ('11:02:00', '11:04:00'), ('11:03:00', '11:05:00'), ('11:07:00', '11:09:00'), ('11:13:00', '11:15:00'), ('11:15:00', '11:17:00'), ('11:17:00', '11:19:00'), ('11:23:00', '11:25:00'), ('11:26:00', '11:28:00'), ('11:27:00', '11:29:00'), ('11:28:00', '11:30:00'), ('11:33:00', '11:35:00'), ('11:37:00', '11:39:00'), ('11:39:00', '11:41:00'), ('11:43:00', '11:45:00'), ('11:47:00', '11:49:00'), ('11:52:00', '11:54:00'), ('11:53:00', '11:55:00'), ('11:57:00', '11:59:00'), ('12:03:00', '12:05:00'), ('12:05:00', '12:07:00'), ('12:07:00', '12:09:00'), ('12:13:00', '12:15:00'), ('12:17:00', '12:19:00'), ('12:18:00', '12:20:00'), ('12:20:00', '12:22:00'), ('12:23:00', '12:25:00'), ('12:27:00', '12:29:00'), ('12:31:00', '12:33:00'), ('12:33:00', '12:35:00'), ('12:37:00', '12:39:00'), ('12:43:00', '12:45:00'), ('12:44:00', '12:46:00'), ('12:47:00', '12:49:00'), ('12:53:00', '12:55:00'), ('12:57:00', '12:59:00'), ('13:03:00', '13:05:00'), ('13:07:00', '13:09:00'), ('13:10:00', '13:12:00'), ('13:12:00', '13:14:00'), ('13:13:00', '13:15:00'), ('13:17:00', '13:19:00'), ('13:23:00', '13:25:00'), ('13:25:00', '13:27:00'), ('13:27:00', '13:29:00'), ('13:33:00', '13:35:00'), ('13:36:00', '13:38:00'), ('13:37:00', '13:39:00'), ('13:38:00', '13:40:00'), ('13:43:00', '13:45:00'), ('13:47:00', '13:49:00'), ('13:49:00', '13:51:00'), ('13:51:00', '13:53:00'), ('13:53:00', '13:55:00'), ('13:57:00', '13:59:00'), ('14:02:00', '14:04:00'), ('14:03:00', '14:05:00'), ('14:07:00', '14:09:00'), ('14:13:00', '14:15:00'), ('14:15:00', '14:17:00'), ('14:17:00', '14:19:00'), ('14:23:00', '14:25:00'), ('14:27:00', '14:29:00'), ('14:28:00', '14:30:00'), ('14:33:00', '14:35:00'), ('14:37:00', '14:39:00'), ('14:41:00', '14:43:00'), ('14:43:00', '14:45:00'), ('14:47:00', '14:49:00'), ('14:53:00', '14:55:00'), ('14:54:00', '14:56:00'), ('14:57:00', '14:59:00'), ('15:03:00', '15:05:00'), ('15:07:00', '15:09:00'), ('15:13:00', '15:15:00'), ('15:17:00', '15:19:00'), ('15:20:00', '15:22:00'), ('15:23:00', '15:25:00'), ('15:27:00', '15:29:00'), ('15:33:00', '15:35:00'), ('15:37:00', '15:39:00'), ('15:43:00', '15:45:00'), ('15:46:00', '15:48:00'), ('15:47:00', '15:49:00'), ('15:48:00', '15:50:00'), ('15:53:00', '15:55:00'), ('15:59:00', '16:01:00'), ('16:01:00', '16:03:00'), ('16:03:00', '16:05:00'), ('16:07:00', '16:09:00'), ('16:12:00', '16:14:00'), ('16:13:00', '16:15:00'), ('16:14:00', '16:16:00'), ('16:23:00', '16:25:00'), ('16:25:00', '16:27:00'), ('16:27:00', '16:29:00'), ('16:33:00', '16:35:00'), ('16:37:00', '16:39:00'), ('16:38:00', '16:40:00'), ('16:43:00', '16:45:00'), ('16:47:00', '16:49:00'), ('16:51:00', '16:53:00'), ('16:53:00', '16:55:00'), ('16:57:00', '16:59:00'), ('17:03:00', '17:05:00'), ('17:06:00', '17:08:00'), ('17:07:00', '17:09:00'), ('17:13:00', '17:15:00'), ('17:17:00', '17:19:00'), ('17:19:00', '17:21:00'), ('17:23:00', '17:25:00'), ('17:27:00', '17:29:00'), ('17:30:00', '17:32:00'), ('17:32:00', '17:34:00'), ('17:33:00', '17:35:00'), ('17:37:00', '17:39:00'), ('17:43:00', '17:45:00'), ('17:45:00', '17:47:00'), ('17:47:00', '17:49:00'), ('17:53:00', '17:55:00'), ('17:56:00', '17:58:00'), ('17:57:00', '17:59:00'), ('17:58:00', '18:00:00'), ('18:03:00', '18:05:00'), ('18:07:00', '18:09:00'), ('18:09:00', '18:11:00'), ('18:13:00', '18:15:00'), ('18:17:00', '18:19:00'), ('18:23:00', '18:25:00'), ('18:27:00', '18:29:00'), ('18:33:00', '18:35:00'), ('18:36:00', '18:38:00'), ('18:37:00', '18:39:00'), ('18:43:00', '18:45:00'), ('18:47:00', '18:49:00'), ('18:49:00', '18:51:00'), ('18:53:00', '18:55:00'), ('18:57:00', '18:59:00'), ('19:02:00', '19:04:00'), ('19:03:00', '19:05:00'), ('19:07:00', '19:09:00'), ('19:13:00', '19:15:00'), ('19:15:00', '19:17:00'), ('19:17:00', '19:19:00'), ('19:18:00', '19:20:00'), ('19:23:00', '19:25:00'), ('19:27:00', '19:29:00'), ('19:28:00', '19:30:00'), ('19:29:00', '19:31:00'), ('19:33:00', '19:35:00'), ('19:38:00', '19:40:00'), ('19:41:00', '19:43:00'), ('19:42:00', '19:44:00'), ('19:43:00', '19:45:00'), ('19:48:00', '19:50:00'), ('19:49:00', '19:51:00'), ('19:53:00', '19:55:00'), ('19:54:00', '19:56:00')]"
Parent8592187,Parent8592176,92-4-T-j25-1,B,4,"[('05:56:00', '05:57:00'), ('05:57:00', '05:58:00'), ('06:12:00', '06:13:00'), ('06:57:00', '06:58:00'), ('07:12:00', '07:13:00'), ('07:27:00', '07:28:00'), ('07:42:00', '07:43:00'), ('07:53:00', '07:54:00'), ('23:11:00', '23:12:00'), ('23:26:00', '23:27:00'), ('23:41:00', '23:42:00'), ('23:56:00', '23:57:00'), ('24:11:00', '24:12:00')]"
