stop_id,stop_name,stop_lat,stop_lon
Parent8592176,"Prilly, Coudraie",46.54029079,6.6096781
Parent8592177,"Pully, Daillettes",46.5229868,6.66618213
Parent8592178,"Prilly, église",46.53896846,6.59893425
Parent8592179,"Prilly, Flumeaux",46.5299585,6.60067698
Parent8592180,"Prilly, Grand Vigne",46.531726,6.60395583
Parent8592181,"Prilly, Huttins",46.53324008,6.60842046
Parent8592182,"Pully, Joliette",46.50989391,6.65323741
Parent8592183,"Pully, Les Liaudes",46.51784398,6.65656117
Parent8592185,"Pully, Margerol",46.51993331,6.66095393
Parent8592186,"Pully, Métairie",46.51006702,6.64081371
Parent8592187,"Prilly, Mont-Goulin",46.53862861,6.6110615
Parent8592188,"Pully, Montillier",46.51236684,6.65765712
Parent8592189,"Pully, Moulins",46.50841009,6.67000895
Parent8592190,"Pully, Perraudettaz",46.51404219,6.65427945
Parent8592191,"Pully, Pavillard",46.51972314,6.65853747
Parent8592192,"Prilly, Perréaz",46.53695402,6.60244666
Parent8592193,"Pully, Pierraz-Portay",46.50936839,6.6434817
Parent8592194,"Pully, Ravessoud",46.53917237,6.69691349
Parent8592195,"Pully, Reymondin",46.50924474,6.66562517
Parent8592196,"Pully, Roses",46.51509311,6.6565971
Parent8592197,"Pully, Tour Haldimand",46.50662947,6.64251152
Parent8592198,"Pully, Verney",46.50646871,6.64972499
Parent8592199,"Pully, Vignes",46.50721683,6.66550839
Parent8592201,"Renens VD, 1er Mai",46.54073567,6.58337543
Parent8592202,"Renens VD, Avenir",46.53854828,6.58279152
Parent8592203,"Renens VD, Baumettes",46.54392392,6.59000499
Parent8592204,"Renens VD, Bois-Genoud",46.54630263,6.58426476
Parent8592205,"Renens VD, Borjod",46.53959255,6.58870244
Parent8592206,"Renens VD, Bourg-Dessus",46.53822696,6.59481996
Parent8592207,"Renens VD, Broye",46.53540915,6.59820661
Parent8592208,"Renens VD, Bugnon",46.53982736,6.59614049
Parent8592209,"Renens VD, Censuy",46.53238108,6.58396831
Parent8592210,"Renens VD, Chêne",46.52905,6.59012177
Parent8592211,"Renens VD, Florissant",46.53267153,6.59849407
Parent8592212,"Renens VD, Follieu",46.53967288,6.59295147
Parent8592213,"Renens VD, Hôtel-de-Ville",46.5360271,6.58669919
Parent8592214,"Renens VD, Industrie",46.54105698,6.58093201
Parent8592215,"Renens VD, Longemalle",46.52557657,6.59659863
Parent8592217,"Renens VD, Perrelet",46.5301439,6.59898815
Parent8592218,"Renens VD, Caudray",46.531726,6.58591766
Parent8592219,"Renens VD, rue du Lac",46.52739366,6.59225976
Parent8592220,"Renens VD, Saugiaz",46.54027843,6.5863219
Parent8592221,"Renens VD, Sous l'Eglise",46.53506927,6.5886665
Parent8592222,"Renens VD, Sur-la-Croix",46.541403,6.59323893
Parent8592223,"Renens VD, village",46.53267771,6.59221485
Parent8592226,"St-Sulpice VD, Russel",46.51513639,6.56390893
Parent8592227,"St-Sulpice VD, Pâqueret",46.5164902,6.57063732
Parent8592228,"Savigny, ancienne poste",46.53987679,6.72478822
Parent8592229,"Savigny, Clair-Matin",46.5502319,6.74698559
Parent8592230,"Savigny, Crêt-Rouge",46.54341728,6.7388738
Parent8592231,"Savigny, Grange-la-Ville",46.55223968,6.74818035
Parent8592232,"Savigny, Palaz",46.54147096,6.73508291
Parent8592233,"Savigny, Publoz",46.54183552,6.71568828
Parent8592234,"Savigny, St-Amour",46.54782866,6.74563812
Parent8592239,"Denges, La Pale",46.51888247,6.54219665
Parent8592240,"Denges, Pierraz-Mur",46.51515493,6.53660913
Parent8592241,"Denges, Sur les Moulins",46.51505602,6.54182834
Parent8592242,"Denges, village",46.52326494,6.54054375
Parent8592243,"Echandens, Riaz",46.53655853,6.54213377
Parent8592244,"Echandens, Chocolatière",46.53645966,6.54683196
Parent8592248,"Ecublens VD, Larges Pièces",46.53201028,6.55531206
Parent8592249,"Lonay, Carouge",46.52666436,6.52577545
Parent8592251,"Lonay, Grassiaz",46.52203492,6.51292056
Parent8592252,"Lonay, Gracieuse",46.52006312,6.50960577
Parent8592253,"Lonay, Levant",46.52279519,6.51549872
Parent8592254,"Lonay, parc",46.52840725,6.51665755
Parent8592255,"Lonay, Vozy",46.52805497,6.52959329
Parent8592259,"Morges, Bief",46.51714546,6.51228275
Parent8592260,"Morges, Blancherie",46.51474693,6.50330858
Parent8592263,"Morges, de Beausobre",46.51673129,6.50192518
Parent8592268,"Morges, Grosse-Pierre",46.51776362,6.50108975
Parent8592272,"Morges, St-Jean sud",46.51678692,6.50894102
Parent8592274,"Morges, Auguste-Forel",46.51754726,6.50347926
Parent8592279,"Préverenges, Taudaz",46.51781307,6.51773553
Parent8593249,"Le Mont-sur-L., Rionzi",46.54344817,6.63272887
Parent8593779,"Vufflens-la-Ville,grande salle",46.58153237,6.54201699
Parent8593780,"Vufflens-la-Ville, Cuvillard",46.57962447,6.53493827
Parent8593781,"Vufflens-la-Ville, église",46.5770064,6.53935798
Parent8593782,"Vufflens-la-Ville, gare",46.5771793,6.531345
Parent8593795,"Belmont-sur-L., Chaffeises",46.51411637,6.67360221
Parent8593798,"Belmont-sur-L., Burenoz",46.52119429,6.6725422
Parent8593806,"Belmont-sur-L., Rouvène",46.52139826,6.67477901
Parent8593815,"Crissier, Jura",46.54200852,6.57326938
Parent8593816,"Crissier, Marcolet",46.54693282,6.57486838
Parent8593817,"Crissier, Feleire",46.55152306,6.57069121
Parent8593819,"Epalinges, Bois-de-Ban",46.55479716,6.66546348
Parent8593820,"Epalinges, Florimont",46.54823023,6.65890577
Parent8593821,"Epalinges, Giziaux",46.54864417,6.67455443
Parent8593822,"Epalinges, Montéclard",46.55136244,6.66222954
Parent8593837,"Lausanne, Maladière-Figuiers",46.51691674,6.60612975
Parent8593838,"Lausanne, Maladière-Lac",46.51619348,6.6054111
Parent8593844,"Lausanne,Vallée de la Jeunesse",46.52328967,6.60768384
Parent8593845,"Le Mont-sur-L., Coppoz-Poste",46.55690978,6.63545076
Parent8593849,"Cery-Fleur-de-Lys, gare",46.54464681,6.60525839
Parent8593850,"Pully, Caudoz",46.51181662,6.66713434
Parent8593856,"Lutry, Bossières",46.50977026,6.69696739
Parent8593861,"Lutry, gare",46.50378528,6.69023003
Parent8593866,"Chavannes-R., Préfaully",46.53358615,6.57909945
Parent8593867,"Chavannes-R., Plaine",46.52856794,6.5723531
Parent8593868,"Chavannes-R., Concorde",46.532344,6.57432041
Parent8593869,"Chavannes-R., Glycines",46.53628046,6.57657518
Parent8594177,"Bussigny, Cocagne",46.55472921,6.56182484
Parent8594178,"Bussigny, Rente",46.55708892,6.56241773
Parent8594270,"Mex VD, Faraz",46.56622408,6.55051505
Parent8594890,"Ecublens VD, Montaney",46.51882066,6.55278779
Parent8594986,"Chavannes-R., Berges",46.52749255,6.57496719
Parent8594987,"Chavannes-R., Mouline",46.52617609,6.57934199
Parent8594988,"St-Sulpice VD, Venoge nord",46.51382582,6.54561923
Parent8595004,"Lausanne, Entre-Bois",46.54106934,6.63147123
Parent8595005,"Le Mont-sur-L., Maillefer",46.5424534,6.62672812
Parent8595147,"Cheseaux-sur-L., Châtelard",46.57809934,6.59226875
Parent8595148,"Crissier, Chisaz",46.55039871,6.57696145
Parent8595190,"Belmont-sur-L., Malavaux",46.52060707,6.67636004
Parent8595191,"Pully,Centre Sportif Rochettaz",46.51177335,6.67004488
Parent8595192,"Pully, Ruisselet",46.51283668,6.66452923
Parent8595213,"Echandens, collège",46.53233782,6.54100189
Parent8595214,"Bussigny, Bosquet",46.54546237,6.55456645
Parent8595215,"Bussigny, Reculan",46.54216299,6.55435984
Parent8595216,"Bussigny, gare sud",46.54692664,6.55195236
Parent8595217,"Bussigny, Vallon",46.54344817,6.55365916
Parent8595218,"Lonay-Préverenges, gare sud",46.52320931,6.52104133
Parent8595219,"Lonay, Pressoirs",46.52552094,6.51990047
Parent8595220,"Lonay, collège sud",46.52470508,6.52165218
Parent8595223,"St-Sulpice VD, Parc Scient.",46.51658293,6.56378317
Parent8595516,"Crissier, Mongevon",46.54840322,6.57344904
Parent8595521,"Lausanne, Bourdonnette nord",46.52489051,6.58922346
Parent8595534,"Renens VD, piscine",46.53040347,6.58527087
Parent8595602,"Chavannes-R., Dorigny",46.52675707,6.58391441
Parent8595625,"Belmont-sur-L., Pâquis",46.52022383,6.67717751
Parent8595728,"Grandvaux, Genevrey",46.49878287,6.71619134
Parent8595729,"Grandvaux, gare sud",46.49660616,6.72067393
Parent8595731,"Riex, Mouniaz",46.49365632,6.73422053
Parent8595933,"Lausanne, Parc Musée Olympique",46.50734049,6.63289056
Parent8595934,"Lausanne, Siège du CIO",46.51755963,6.59907798
Parent8595935,"Lausanne, Stade de Coubertin",46.51538366,6.60269819
Parent8595936,"Lausanne, Tour Haldimand-Lac",46.50531869,6.64074184
Parent8595937,"Lausanne, sports UNIL-EPFL",46.5210583,6.58583681
Parent8595938,"Lausanne, Vidy-Port",46.51451202,6.60700112
Parent8595939,"Lausanne, Parc Bourget",46.51888866,6.5936252
Parent8595978,"Villars-Ste-Croix, Colice",46.56253684,6.56629845
Parent8595986,"Crissier, Lentillières",46.55083115,6.57249683
Parent8596052,"Echichens, Crêt",46.52448876,6.50380266
Parent8596053,"Ecublens VD, Blévallaire",46.51956861,6.57729383
