stop_id,stop_name,stop_lat,stop_lon
Parent8503299,Hurden,47.21414315,8.80074992
Parent8503300,Kempten,47.33204082,8.80472048
Parent8503301,Pfäffikon ZH,47.36708573,8.78479584
Parent8503302,Fehraltorf,47.38512253,8.75029155
Parent8503303,Illnau,47.40881952,8.72273124
Parent8503304,Kemptthal,47.45284074,8.7055824
Parent8503305,Effretikon,47.42581496,8.68668185
Parent8503306,Dietlikon,47.42019905,8.61927227
Parent8503307,Bassersdorf,47.43857009,8.62622523
Parent8503308,Kloten,47.44860673,8.58380678
Parent8503309,Kloten Balsberg,47.44228848,8.57071833
Parent8503310,Glattbrugg,47.43082866,8.55885158
Parent8503311,Rümlang,47.45406775,8.53276451
Parent8503312,Oberglatt ZH,47.47020452,8.51062104
Parent8503313,Niederglatt ZH,47.48747151,8.50331773
Parent8503314,Niederhasli,47.47832873,8.48871113
Parent8503315,Dielsdorf,47.48242072,8.45944401
Parent8503316,Steinmaur,47.48998459,8.44685862
Parent8503317,Schöfflisdorf-Oberweningen,47.49797222,8.41181534
Parent8503318,Niederweningen Dorf,47.50591615,8.38107499
Parent8503319,Niederweningen,47.51120133,8.36963045
Parent8503340,Opfikon,47.42995357,8.56179806
Parent8503400,Bülach,47.52394788,8.53620506
Parent8503401,Glattfelden,47.54855859,8.52405085
Parent8503402,Eglisau,47.57237594,8.5165589
Parent8503403,Hüntwangen-Wil,47.58126603,8.51284886
Parent8503404,Rafz,47.60379657,8.54345446
Parent8503405,Zweidlen,47.57044865,8.46791513
Parent8503408,Rekingen AG,47.56996984,8.32712217
Parent8503409,Bad Zurzach,47.58831279,8.29559131
Parent8503410,Rietheim,47.60074985,8.27732856
Parent8503411,Koblenz Dorf,47.60938681,8.24016525
Parent8503413,Kaiserstuhl AG,47.56644838,8.41916356
Parent8503414,Mellikon,47.56848492,8.35250856
Parent8503415,Rümikon AG,47.56538159,8.37366389
Parent8503420,Lottstetten,47.62573619,8.56681964
Parent8503421,Jestetten,47.65440188,8.57329649
Parent8503423,Neuhausen,47.68313046,8.62493166
Parent8503424,Schaffhausen,47.69828387,8.63275598
Parent8503425,Feuerthalen,47.69217103,8.6459702
Parent8503426,Langwiesen,47.68345098,8.66231954
Parent8503427,Schlatt TG,47.67950169,8.6875083
Parent8503428,Diessenhofen,47.68547087,8.7522948
Parent8503429,Schlattingen,47.66662359,8.77043178
Parent8503462,Herblingen,47.71721037,8.66428685
Parent8503463,Neuhausen Bad Bf,47.68212652,8.61287627
Parent8503464,Beringen Bad Bf,47.69498871,8.57444634
Parent8503465,Neunkirch,47.68915969,8.49481069
Parent8503466,Wilchingen-Hallau,47.67948959,8.46400746
Parent8503467,Trasadingen,47.66560119,8.43739936
Parent8503501,Döttingen,47.57527281,8.25636188
Parent8503502,Siggenthal-Würenlingen,47.52069025,8.24065933
Parent8503503,Turgi,47.49175703,8.25346032
Parent8503504,Baden,47.47642226,8.30770958
Parent8503505,Wettingen,47.45963753,8.31601001
Parent8503506,Killwangen-Spreitenbach,47.43332621,8.35421536
Parent8503508,Dietikon,47.40578578,8.40498814
Parent8503509,Schlieren,47.39917661,8.44724489
Parent8503511,Neuenhof,47.45066607,8.33125442
Parent8503512,Glanzenberg,47.39887867,8.42043917
Parent8503525,Otelfingen Golfpark,47.45582317,8.40211353
Parent8503526,Regensdorf-Watt,47.43656496,8.47208331
Parent8503527,Buchs-Dällikon,47.45340565,8.43560273
Parent8503528,Otelfingen,47.45493636,8.38753388
Parent8503529,Würenlos,47.44575754,8.35766489
Parent8504000,Pully-Nord,46.51467893,6.65798949
Parent8504003,Bossière,46.50975171,6.69932098
Parent8504007,Moreillon,46.50839773,6.78564908
Parent8504010,La Conversion,46.51308397,6.67832735
Parent8504011,Grandvaux,46.49694628,6.72265023
Parent8504012,Puidoux,46.49384185,6.76568851
Parent8504013,Chexbres-Village,46.48105741,6.77853442
Parent8504014,Palézieux,46.54276233,6.83787713
Parent8504016,Palézieux-Village,46.55711362,6.82887601
Parent8504017,Châtillens,46.57053479,6.81548213
Parent8504018,Ecublens-Rue,46.6104328,6.81105343
Parent8504020,Oron,46.57254799,6.83710458
Parent8504021,Vauderens,46.62145313,6.85004032
Parent8504023,Romont FR,46.69350503,6.91180848
Parent8504024,Villaz-St-Pierre,46.72057826,6.9606409
Parent8504025,Chénens,46.74921367,7.00042728
Parent8504026,Cottens FR,46.75121407,7.03479682
Parent8504027,Neyruz FR,46.76605165,7.06502513
Parent8504028,Rosé,46.78263216,7.06197086
Parent8504030,Villars-sur-Glâne,46.78982879,7.11638182
Parent8504040,Corseaux-Cornalles,46.470454,6.82477969
Parent8504060,Bossonnens,46.52570636,6.85323832
Parent8504061,Remaufens,46.52374087,6.87651367
Parent8504062,Châtel-St-Denis,46.52780775,6.89579152
Parent8504063,Semsales,46.57335078,6.92692712
Parent8504064,La Verrerie,46.58752112,6.92487896
Parent8504065,Vaulruz-Sud,46.61920729,6.98997089
Parent8504066,Vuadens-Sud,46.61796093,7.02017225
Parent8504067,La Tour-de-Trême,46.6085321,7.0642436
Parent8504070,Montbovon,46.48542437,7.04213606
Parent8504071,Lessoc,46.50737758,7.05254753
Parent8504072,Albeuve,46.51793052,7.05542214
Parent8504073,Neirivue,46.52828982,7.06155763
Parent8504074,Villars-sous-Mont,46.54380035,7.07293929
Parent8504075,Enney,46.56540265,7.08523723
Parent8504077,Gruyères,46.58261286,7.0732537
Parent8504078,Le Pâquier-Montbarry,46.59468206,7.05968914
Parent8504079,La Tour-de-Trême Ronclina,46.60561919,7.06144085
Parent8504086,Bulle,46.6192258,7.05300567
Parent8504088,Broc-Village,46.60405159,7.0987389
Parent8504089,Broc-Chocolaterie,46.60541553,7.10933902
Parent8504100,Fribourg/Freiburg,46.80314924,7.1510478
Parent8504101,Düdingen,46.85105344,7.18975621
Parent8504102,Schmitten FR,46.8629399,7.25392287
Parent8504103,Flamatt,46.88849149,7.31957175
Parent8504104,Thörishaus Station,46.90462307,7.3570315
Parent8504105,Niederwangen,46.92550465,7.37646206
Parent8504106,Bern Bümpliz Süd,46.93748503,7.39523685
Parent8504108,Bern Europaplatz,46.9442071,7.40611545
Parent8504113,Wünnewil,46.87186377,7.28065673
Parent8504115,Thörishaus Dorf,46.89356843,7.35186619
Parent8504117,Oberwangen,46.91457091,7.36219681
Parent8504120,Moudon,46.66805799,6.80251046
Parent8504121,Lucens,46.7077733,6.84215311
Parent8504122,Granges-Marnand,46.75884569,6.89429133
Parent8504123,Corcelles-Nord,46.83526219,6.96029055
Parent8504124,Dompierre FR,46.85440158,6.98537152
Parent8504125,Domdidier,46.86851059,7.01138673
Parent8504126,Avenches,46.88459905,7.04092333
Parent8504127,Faoug,46.90831153,7.07454727
Parent8504128,Murten/Morat,46.92534514,7.11528587
Parent8504129,Galmiz,46.95087313,7.15320376
Parent8504130,Yvonand,46.80087405,6.74668914
Parent8504131,Cheyres,46.8169459,6.78639468
Parent8504132,Estavayer-le-Lac,46.84449787,6.84297058
Parent8504133,Cugy FR,46.81602992,6.88916195
Parent8504134,Payerne,46.81965071,6.93988083
Parent8504135,Corcelles-Sud,46.82884605,6.95719137
Parent8504136,Cousset,46.81860568,6.97749329
Parent8504137,Léchelles,46.82845885,7.01162927
Parent8504138,Grolley,46.83198047,7.06604921
Parent8504139,Belfaux CFF,46.81692745,7.10623085
Parent8504140,Muntelier-Löwenberg,46.93797572,7.13326116
Parent8504141,Henniez,46.73499946,6.87010868
Parent8504181,Givisiez,46.81675532,7.12996434
Parent8504182,Belfaux-Village,46.82269961,7.11022836
Parent8504183,Pensier,46.84160997,7.13529135
Parent8504184,Courtepin,46.86712258,7.12270596
Parent8504185,Cressier FR,46.90017939,7.1497183
Parent8504186,Münchenwiler-Courgevaux,46.91090128,7.1162291
Parent8504188,Sugiez,46.96412915,7.11934626
Parent8504191,Flamatt Dorf,46.88989737,7.31051673
Parent8504192,Neuenegg,46.89413932,7.29986271
Parent8504194,Laupen BE,46.90129034,7.24201121
Parent8504200,Yverdon-les-Bains,46.78154336,6.64094845
Parent8504201,Grandson,46.80628515,6.64194558
Parent8504203,Concise,46.85088142,6.72315328
Parent8504205,Gorgier-St-Aubin,46.89907455,6.78102275
Parent8504206,Bevaix,46.92969471,6.81168226
Parent8504208,Boudry,46.95945742,6.83504744
Parent8504209,Colombier NE,46.96765413,6.84887251
Parent8504215,Travers,46.94241013,6.67655767
Parent8504216,Noiraigue,46.95492018,6.72179683
Parent8504217,Champ-du-Moulin,46.95991113,6.77498608
Parent8504218,Bôle,46.96942573,6.8383712
Parent8504219,Auvernier,46.97964347,6.87770843
Parent8504220,Neuchâtel-Serrières,46.98396412,6.90336431
Parent8504221,Neuchâtel,46.99672791,6.93570366
Parent8504222,St-Blaise CFF,47.01457863,6.98211063
Parent8504223,Cornaux NE,47.0385703,7.02337025
Parent8504224,Cressier NE,47.05195147,7.03953094
Parent8504225,Le Landeron,47.05663347,7.06633667
Parent8504226,La Neuveville,47.06283267,7.09523547
Parent8504228,Twann,47.09366496,7.15650058
Parent8504229,Tüscherz,47.11501075,7.19732002
Parent8504231,Les Deurres,46.98552682,6.89915121
Parent8504232,Corcelles-Peseux,46.98335128,6.88381697
Parent8504234,Chambrelien,46.96710854,6.81225718
Parent8504236,Les Geneveys-sur-Coffrane,47.01509311,6.85322035
Parent8504237,Les Hauts-Geneveys,47.04717724,6.87467212
Parent8504284,La Presta Mines d'asphalte,46.93109951,6.6543603
Parent8504285,Couvet,46.92295855,6.63529805
Parent8504286,Môtiers NE,46.91182178,6.61022607
Parent8504287,Fleurier,46.90476423,6.58131828
Parent8504288,Buttes,46.88834415,6.55319203
Parent8504291,La Brinaz,46.79444766,6.62021534
Parent8504292,Valeyres-sous-Montagny,46.79682151,6.61133998
Parent8504293,Essert-sous-Champvent,46.79535785,6.58015946
Parent8504294,Vuiteboeuf,46.80376414,6.55374
Parent8504295,Baulmes,46.78874628,6.52428425
Parent8504296,Six-Fontaines,46.77422257,6.49877209
Parent8504298,Ste-Croix,46.81943556,6.50070347
Parent8504300,Biel/Bienne,47.13289525,7.24290952
Parent8504301,Frinvillier-Taubenloch,47.16945844,7.25752511
Parent8504302,Reuchenette-Péry,47.18973604,7.24702381
Parent8504303,La Heutte,47.18949186,7.22539238
Parent8504304,Sonceboz-Sombeval,47.19515064,7.16876258
Parent8504305,Corgémont,47.19339874,7.14466078
Parent8504306,Cortébert,47.18933924,7.10730883
Parent8504307,Courtelary,47.1756323,7.06880704
Parent8504308,Cormoret,47.17294545,7.05411958
Parent8504309,Villeret,47.16020548,7.01967818
Parent8504310,St-Imier,47.15170843,7.00122678
Parent8504311,Sonvilier,47.14134031,6.96935455
Parent8504312,Renan BE,47.12572017,6.92538202
Parent8504314,La Chaux-de-Fonds,47.09837387,6.82598343
Parent8504315,Le Crêt-du-Locle,47.07723553,6.78458008
Parent8504316,Le Locle,47.05786358,6.74615016
Parent8504317,Le Locle-Col-des-Roches,47.04988881,6.72607281
Parent8504321,La Chaux-de-Fonds Les Forges,47.09133481,6.8127782
Parent8504325,Colombier NE Littorail,46.96587021,6.86541948
Parent8504381,La Chaux-de-Fonds-Grenier,47.09974978,6.833682
Parent8504382,Le Reymond,47.08707789,6.8440755
Parent8504383,La Corbatière,47.06955122,6.83492167
Parent8504384,La Sagne-Eglise,47.05089873,6.81851843
Parent8504385,La Sagne,47.03988653,6.80207926
Parent8504386,Les Coeudres,47.02285263,6.78016037
Parent8504387,Petit-Martel,47.01009507,6.75518721
Parent8504388,Les Ponts-de-Martel,46.99908058,6.73527156
Parent8504391,Les Frêtes,47.0585796,6.72578535
Parent8504392,Les Brenets,47.06720778,6.70738785
Parent8504398,Neuchâtel Place Pury Littorail,46.98941193,6.92818476
Parent8504400,Kerzers,46.97507729,7.19281048
Parent8504401,Fräschels,46.99912347,7.20604267
Parent8504402,Kallnach,47.02552257,7.235193
Parent8504403,Bargen BE,47.04016201,7.26118126
Parent8504404,Aarberg,47.04453898,7.27868942
Parent8504410,Zollikofen,47.00182523,7.46290694
Parent8504411,Münchenbuchsee,47.02137675,7.45194749
Parent8504412,Schüpfen,47.04185775,7.38600217
Parent8504413,Suberg-Grossaffoltern,47.05878155,7.33900231
Parent8504414,Lyss,47.07632399,7.30630363
Parent8504415,Busswil BE,47.09868575,7.31861954
Parent8504416,Brügg BE,47.12364202,7.2782223
Parent8504419,Biel Mett,47.14472529,7.27249105
Parent8504441,Studen BE,47.1115872,7.30081493
Parent8504461,Nidau,47.12384984,7.24219087
Parent8504462,Lattrigen,47.09694901,7.21443293
Parent8504463,Täuffelen,47.06651024,7.19855072
Parent8504464,Hagneck,47.05827973,7.18806738
Parent8504465,Lüscherz,47.04802806,7.17735047
Parent8504466,Siselen-Finsterhennen,47.03114983,7.18038678
Parent8504467,Brüttelen,47.02059899,7.14829896
Parent8504468,Ins Dorf,47.00558051,7.10680578
Parent8504469,Nidau Beunden,47.1198217,7.24032238
Parent8504470,Ipsach Herdi,47.11236974,7.22893174
Parent8504471,Ipsach,47.11737043,7.23548046
Parent8504472,Sutz,47.10187166,7.21941858
Parent8504474,Mörigen,47.08565273,7.21223206
Parent8504475,Gerolfingen,47.07497807,7.20124566
Parent8504480,St-Blaise-Lac,47.01210415,6.9846888
Parent8504481,Marin-Epagnier,47.00910888,7.01059621
Parent8504482,Gampelen,47.00936615,7.05644622
Parent8504483,Ins,46.99982802,7.09956535
Parent8504484,Müntschemier,46.99332126,7.14244194
Parent8504486,Gümmenen,46.94218321,7.23441146
Parent8504487,Rosshäusern,46.9343445,7.29687132
Parent8504488,Bern Riedbach,46.94115283,7.33405259
Parent8504489,Bern Bümpliz Nord,46.94582616,7.38975712
Parent8504490,Zihlbrücke,47.00927427,7.03057474
Parent8504495,Bern Stöckacker,46.9463597,7.40117471
Parent8504509,Neuchâtel Port-de-Serrières,46.9808876,6.90482857
Parent8504510,Auvernier Littorail,46.97423757,6.8788942
Parent8504511,Boudry Littorail,46.94948726,6.83914375
Parent8505000,Luzern,47.05017648,8.31017995
Parent8505001,Meggen,47.05014588,8.38306027
Parent8505002,Küssnacht am Rigi,47.08359137,8.43351864
Parent8505003,Immensee,47.09161614,8.46266897
Parent8505004,Arth-Goldau,47.04904413,8.54944622
Parent8505005,Steinen,47.04766692,8.60745044
Parent8505006,Schwyz,47.02639823,8.63215411
Parent8505007,Brunnen,46.99917248,8.61006454
Parent8505011,Merlischachen,47.06766057,8.40905751
Parent8505018,Meggen Zentrum,47.04519397,8.37439152
Parent8505062,Goldau A4,47.04358404,8.54725433
Parent8505063,Arth-Goldau RB,47.04888499,8.54777536
Parent8505064,Kräbel,47.04021099,8.53078821
Parent8505065,Fruttli,47.03839888,8.50497063
Parent8505066,Rigi Klösterli,47.04254337,8.48713009
Parent8505067,Rigi Wölfertschen-First,47.04725069,8.47651201
Parent8505068,Rigi Staffel,47.05368355,8.47423927
Parent8505069,Rigi Kulm,47.05517689,8.48523465
Parent8505071,Grubisbalm,47.0262084,8.48313259
Parent8505072,Freibergen,47.03004769,8.47973696
Parent8505073,Romiti Felsentor,47.03643978,8.47591912
Parent8505074,Rigi Kaltbad-First,47.04400642,8.4667024
Parent8505075,Rigi Staffelhöhe,47.04809539,8.46450153
Parent8505079,Mittlerschwanden,47.01919042,8.48246784
Parent8505111,Sisikon,46.94925423,8.62074551
Parent8505112,Flüelen,46.90173226,8.62430284
Parent8505113,Altdorf UR,46.87573871,8.63157919
Parent8505114,Erstfeld,46.82033918,8.65045279
Parent8505119,Göschenen,46.66581408,8.5888104
Parent8505163,Realp,46.59862635,8.50346146
Parent8505164,Hospental,46.62108294,8.57096087
Parent8505165,Andermatt,46.63688769,8.59328401
Parent8505170,Nätschen,46.64219808,8.60959741
Parent8505172,Oberalppass,46.66022857,8.67050319
Parent8505173,Tschamut-Selva,46.65674503,8.70908583
Parent8505174,Dieni,46.66993195,8.74286249
Parent8505175,Rueras,46.67822838,8.7549089
Parent8505176,Sedrun,46.68106959,8.769785
Parent8505177,Bugnei,46.68234531,8.78646671
Parent8505178,Mumpé Tujetsch,46.68211728,8.82655852
Parent8505179,Segnas,46.69099722,8.82981941
Parent8505180,Acla da Fontauna,46.69717103,8.84579145
Parent8505201,Airolo,46.52752345,8.60861825
Parent8505202,Ambrì-Piotta,46.51076563,8.68992477
Parent8505204,Faido,46.48307393,8.79070676
Parent8505205,Lavorgo,46.44090328,8.83974579
Parent8505207,Bodio TI,46.38025403,8.90657146
Parent8505209,Biasca,46.35198128,8.97417867
Parent8505212,Castione-Arbedo,46.22292278,9.04146249
Parent8505213,Bellinzona,46.19543302,9.02951489
Parent8505214,Giubiasco,46.1738145,9.0035985
Parent8505216,Rivera-Bironico,46.12397745,8.92528337
Parent8505217,Mezzovico,46.09427658,8.92858917
Parent8505218,Taverne-Torricella,46.05668694,8.9303319
Parent8505219,Lamone-Cadempino,46.0397221,8.93212853
Parent8505226,Grindelwald Terminal,46.62550652,8.01710459
Parent8505300,Lugano,46.00550223,8.94699565
Parent8505301,Paradiso,45.98937051,8.94688785
Parent8505302,Melide,45.95571278,8.94836109
Parent8505303,Maroggia-Melano,45.93243198,8.97393613
Parent8505304,Capolago-Riva S. Vitale,45.90283432,8.97890381
Parent8505305,Mendrisio,45.86911152,8.97860737
Parent8505306,Balerna,45.84674551,9.0050358
Parent8505307,Chiasso,45.83216992,9.03144627
Parent8505350,Sattel,47.08162169,8.63394176
Parent8505372,S. Nicolao,45.8863788,8.98887511
Parent8505373,Bellavista,45.91111651,9.00113711
Parent8505374,Monte Generoso Vetta,45.92803957,9.0190585
Parent8505390,Serocca,46.00852212,8.90456822
Parent8505391,Lugano FLP,46.00449141,8.94759752
Parent8505392,Magliaso Paese,45.98340963,8.89058145
Parent8505393,Cappella-Agnuzzo,45.99325878,8.92444794
Parent8505394,Bioggio,46.01210958,8.90888912
Parent8505395,Agno,45.99592986,8.90092106
Parent8505396,Magliaso,45.98164309,8.88412257
Parent8505397,Caslano,45.97774152,8.87628926
Parent8505398,Ponte Tresa,45.96998751,8.86047891
Parent8505399,Sorengo,46.00039176,8.93483246
Parent8505400,Locarno,46.17242107,8.80136078
Parent8505401,Tenero,46.17746587,8.85022913
Parent8505402,Gordola,46.17903955,8.86576998
Parent8505404,Cadenazzo,46.15262309,8.94169559
Parent8505405,Quartino,46.15129757,8.88732955
Parent8505406,Magadino-Vira,46.14531682,8.8501932
Parent8505407,S. Nazzaro,46.13515862,8.8070561
Parent8505408,Ranzo-S. Abbondio,46.11699741,8.77654033
Parent8505410,Gerra (Gambarogno),46.12204106,8.78496652
Parent8505412,Riazzino,46.17533852,8.8863953
Parent8505415,S. Antonino,46.15905106,8.9695254
Parent8505417,Minusio,46.17400734,8.81956963
Parent8505467,Solduno S. Martino,46.17199806,8.7703689
Parent8505470,Locarno FART,46.17264502,8.80263639
Parent8505471,Locarno S. Antonio,46.16881914,8.78632298
Parent8505472,Solduno,46.16947236,8.77760932
Parent8505473,Ponte Brolla,46.18563857,8.75330989
Parent8505491,Tegna,46.18602416,8.74276367
Parent8505492,Verscio,46.18456263,8.72947759
Parent8505493,Cavigliano,46.18376032,8.72120411
Parent8505494,Intragna,46.17765869,8.70226762
Parent8505495,Corcapolo,46.16876937,8.6758302
Parent8505496,Verdasio,46.16521075,8.64920414
Parent8505497,Palagnedra,46.16110436,8.63080664
Parent8505499,Camedo,46.15475131,8.61094489
Parent8505578,Zornasco,46.12970528,8.4908042
Parent8505580,Re,46.1272897,8.53888204
Parent8505581,S. Maria Maggiore,46.13644717,8.46059386
Parent8505584,Malesco,46.12918855,8.49889802
Parent8505585,Druogno,46.13309811,8.43365338
Parent8505588,Creggio,46.12466233,8.32455299
Parent8505589,Folsogno-Dissimo,46.13437426,8.55810598
Parent8505590,Gagnone-Orcesco,46.12860957,8.41961272
Parent8505593,Masera,46.13190286,8.32379841
Parent8505594,Prestinone,46.13304209,8.47951238
Parent8505597,Trontano,46.12260766,8.33399429
Parent8505599,Verigo,46.12174219,8.35152042
Parent8505861,Maccagno,46.0454088,8.73558613
Parent8505862,Pino-Tronzano,46.09892988,8.73695157
Parent8505874,Colmegna,46.02476053,8.75188157
Parent8506000,Winterthur,47.50033307,8.7238182
Parent8506001,Winterthur Grüze,47.49875514,8.75105512
Parent8506002,Winterthur Seen,47.48743509,8.76681157
Parent8506003,Sennhof-Kyburg,47.46517636,8.7603437
Parent8506004,Kollbrunn,47.45832562,8.77401606
Parent8506005,Rikon,47.44501028,8.79633021
Parent8506006,Rämismühle-Zell,47.44154118,8.81913844
Parent8506007,Turbenthal,47.43738525,8.84382414
Parent8506008,Wila,47.41777381,8.84849538
Parent8506009,Saland,47.39420855,8.85421765
Parent8506010,Sirnach,47.46199403,9.00047236
Parent8506011,Eschlikon TG,47.46148994,8.958539
Parent8506012,Guntershausen,47.47412106,8.91702785
Parent8506013,Aadorf,47.48811497,8.9033016
Parent8506014,Elgg,47.49853058,8.8634164
Parent8506015,Räterschen,47.49868231,8.79501867
Parent8506016,Oberwinterthur,47.50792471,8.76038862
Parent8506017,Wiesendangen,47.52554326,8.77603727
Parent8506018,Rickenbach-Attikon,47.53535709,8.78917064
Parent8506019,Islikon,47.54783705,8.84619569
Parent8506020,Seuzach,47.5357695,8.73888295
Parent8506021,Dinhard,47.55334233,8.75297752
Parent8506022,Thalheim-Altikon,47.56961831,8.75763977
Parent8506023,Ossingen,47.61461311,8.72411465
Parent8506024,Stammheim,47.63488356,8.78874843
Parent8506025,Etzwilen,47.66114232,8.81861741
Parent8506035,Schottikon,47.50011459,8.81171835
Parent8506036,Reutlingen,47.5296619,8.75215107
Parent8506038,Winterthur Wallrüti,47.51672259,8.76088269
Parent8506039,Schloss Laufen am Rheinfall,47.67656826,8.61426865
Parent8506041,Embrach-Rorbas,47.52058712,8.58706767
Parent8506042,Pfungen,47.51603701,8.64663495
Parent8506043,Winterthur Wülflingen,47.50643802,8.68093263
Parent8506044,Winterthur Töss,47.48980856,8.70931041
Parent8506045,Hettlingen,47.54544195,8.69482957
Parent8506046,Henggart,47.56425416,8.68507386
Parent8506047,Andelfingen,47.59376534,8.67800412
Parent8506048,Marthalen,47.63137857,8.65606726
Parent8506049,Dachsen,47.66708941,8.6138195
Parent8506100,Frauenfeld,47.558162,8.89656423
Parent8506101,Felben-Wellhausen,47.57710296,8.94317781
Parent8506102,Hüttlingen-Mettendorf,47.58234461,8.97455597
Parent8506103,Müllheim-Wigoltingen,47.58816738,9.01551914
Parent8506104,Märstetten,47.5828233,9.0621956
Parent8506105,Weinfelden,47.56622411,9.10636577
Parent8506106,Bürglen TG,47.54909822,9.14988016
Parent8506107,Erlen,47.55146284,9.22620103
Parent8506108,Oberaach,47.55331808,9.27106289
Parent8506109,Amriswil,47.55045031,9.30222545
Parent8506118,Triboltingen,47.66289688,9.10876427
Parent8506119,Kurzrickenbach Seepark,47.64307912,9.19635899
Parent8506121,Romanshorn,47.565521,9.37937276
Parent8506122,Uttwil,47.58602254,9.33970316
Parent8506123,Kesswil,47.59549793,9.31742494
Parent8506124,Güttingen,47.6087509,9.29224517
Parent8506125,Altnau,47.6213708,9.26591554
Parent8506126,Münsterlingen-Scherzingen,47.63342469,9.22700951
Parent8506127,Bottighofen,47.64070653,9.21310359
Parent8506128,Kreuzlingen Hafen,47.6491614,9.18198595
Parent8506131,Kreuzlingen,47.65255022,9.16907716
Parent8506132,Tägerwilen-Gottlieben,47.65961763,9.13298285
Parent8506133,Ermatingen,47.66999918,9.08566858
Parent8506134,Mannenbach-Salenstein,47.67364675,9.05280821
Parent8506135,Berlingen,47.67321124,9.02202294
Parent8506136,Steckborn,47.66450617,8.98103282
Parent8506137,Mammern,47.64416248,8.91400053
Parent8506138,Eschenz,47.64540923,8.87655875
Parent8506139,Stein am Rhein,47.65610825,8.85501715
Parent8506143,Münsterlingen Spital,47.63204448,9.23611843
Parent8506148,St. Katharinental,47.68756325,8.73203779
Parent8506168,Tägerschen,47.5093628,9.02478976
Parent8506169,Wiesengrund,47.50219012,8.94875635
Parent8506170,Münchwilen Pflegeheim,47.48149185,8.99194735
Parent8506171,Frauenfeld Marktplatz,47.55420323,8.89872917
Parent8506173,Weberei Matzingen,47.52729023,8.92195961
Parent8506174,Matzingen,47.52047186,8.93275735
Parent8506175,Jakobstal,47.50828878,8.94409409
Parent8506176,Wängi,47.49630924,8.95328386
Parent8506177,Rosental,47.49233973,8.97514885
Parent8506178,Münchwilen TG,47.47690799,8.99921472
Parent8506179,Lüdem,47.54188246,8.9024482
Parent8506181,Bronschhofen,47.47544472,9.03468021
Parent8506182,Bettwiesen,47.49862162,9.02078327
Parent8506183,Tobel-Affeltrangen,47.52130297,9.03371003
Parent8506184,Märwil,47.53313125,9.0692384
Parent8506185,Oppikon,47.55206307,9.06210577
Parent8506188,Bronschhofen AMP,47.48126722,9.03092525
Parent8506190,Bussnang,47.55608262,9.08415941
Parent8506193,Kehlhof,47.57225473,9.16975089
Parent8506194,Berg,47.58249004,9.17391908
Parent8506195,Siegershausen,47.61091902,9.16825969
Parent8506196,Lengwil,47.62559694,9.19028638
Parent8506197,Kreuzlingen Bernrain,47.64211678,9.16320217
Parent8506198,Tägerwilen Dorf,47.6537181,9.13955852
Parent8506200,Wattwil,47.29947655,9.08648605
Parent8506201,Lichtensteig,47.31969836,9.08318923
Parent8506202,Dietfurt,47.34455084,9.07832036
Parent8506203,Bütschwil,47.35958937,9.07514931
Parent8506204,Lütisburg,47.3848245,9.07109791
Parent8506205,Bazenheid,47.41012659,9.06905873
Parent8506206,Wil SG,47.46241309,9.04099536
Parent8506208,Uzwil,47.43644343,9.13098859
Parent8506209,Flawil,47.41519042,9.18978332
Parent8506210,Gossau SG,47.41183485,9.25305167
Parent8506211,Arnegg,47.44200293,9.25202759
Parent8506212,Hauptwil,47.47686549,9.2515964
Parent8506213,Bischofszell Stadt,47.49213943,9.24148137
Parent8506214,Sitterdorf,47.5052183,9.24900027
Parent8506215,Bischofszell Nord,47.50041804,9.23403434
Parent8506216,Kradolf,47.52472435,9.2015782
Parent8506217,Sulgen,47.53880181,9.18369275
Parent8506270,St. Gallen Marktplatz,47.42636193,9.37672273
Parent8506271,Gontenbad,47.33166335,9.37243777
Parent8506275,Steinegg,47.32011246,9.43078335
Parent8506276,Strahlholz,47.36655031,9.43186133
Parent8506277,Schwende,47.30005529,9.43558934
Parent8506278,Seebleiche,47.47736943,9.51699467
Parent8506280,Herisau Wilen,47.37567603,9.27925553
Parent8506281,Waldstatt,47.35751429,9.28610967
Parent8506282,Zürchersmühle,47.33017777,9.29282009
Parent8506283,Urnäsch,47.31782878,9.28546289
Parent8506284,Jakobsbad,47.32008201,9.32817778
Parent8506285,Gonten,47.32818069,9.34732986
Parent8506286,Appenzell,47.32853384,9.40952921
Parent8506288,Weissbad,47.31044723,9.43569713
Parent8506289,Wasserauen,47.28556042,9.42861841
Parent8506290,Herisau,47.39016443,9.27681211
Parent8506291,Schachen (Herisau),47.3851347,9.24320613
Parent8506292,Degersheim,47.37257955,9.20012293
Parent8506293,Mogelsberg,47.3637271,9.14202888
Parent8506294,Brunnadern-Neckertal,47.33782441,9.13059333
Parent8506297,Ebnat-Kappel,47.26366741,9.12099034
Parent8506298,Krummenau,47.24883329,9.16815189
Parent8506299,Nesslau-Neu St. Johann,47.22682748,9.19756273
Parent8506300,St. Gallen Winkeln,47.40393141,9.30086001
Parent8506301,St. Gallen Bruggen,47.40720236,9.32965101
Parent8506302,St. Gallen,47.42317726,9.36989554
Parent8506303,St. Gallen St. Fiden,47.43454152,9.39344038
Parent8506304,Mörschwil,47.47477075,9.41438011
Parent8506305,Goldach,47.47379924,9.46699444
Parent8506306,Rorschach Hafen,47.4785898,9.49291982
Parent8506307,Horn,47.49317736,9.46339219
